-0.02	-2.45933E-5	-2.62833E-5	-3.06417E-5	-2.325E-5	-2.66625E-5	-3.01958E-5	-2.44583E-5
-0.04	-4.93133E-5	-5.39333E-5	-6.21293E-5	-4.6865E-5	-5.33333E-5	-6.0625E-5	-4.93833E-5
-0.06	-7.58067E-5	-7.85E-5	-9.05873E-5	-7.15E-5	-8.1875E-5	-9.28293E-5	-7.51083E-5
-0.08	-1.02927E-4	-1.094E-4	-1.23025E-4	-9.796E-5	-1.13621E-4	-1.28813E-4	-1.03692E-4
-0.1	-1.32967E-4	-1.40917E-4	-1.61354E-4	-1.2484E-4	-1.42342E-4	-1.65387E-4	-1.35783E-4
-0.12	-1.64667E-4	-1.79817E-4	-2.04442E-4	-1.5553E-4	-1.72925E-4	-1.97808E-4	-1.67842E-4
-0.14	-1.96813E-4	-2.17867E-4	-2.40842E-4	-1.87845E-4	-2.05629E-4	-2.36E-4	-2.04525E-4
-0.16	-2.31093E-4	-2.55983E-4	-2.7145E-4	-2.2006E-4	-2.53933E-4	-2.88517E-4	-2.39192E-4
-0.18	-2.7156E-4	-3.033E-4	-3.173E-4	-2.58395E-4	-2.93254E-4	-3.35783E-4	-2.80617E-4
-0.2	-3.0494E-4	-3.30167E-4	-3.5407E-4	-2.93385E-4	-3.36737E-4	-3.95417E-4	-3.24883E-4
-0.22	-3.48433E-4	-3.84833E-4	-4.1421E-4	-3.32595E-4	-3.6371E-4	-4.57377E-4	-3.70167E-4
-0.24	-3.89633E-4	-4.44833E-4	-4.54E-4	-3.74857E-4	-4.0154E-4	-5.1004E-4	-4.24917E-4
-0.26	-4.35533E-4	-4.84833E-4	-5.18207E-4	-4.2035E-4	-4.46917E-4	-5.5204E-4	-4.76167E-4
-0.28	-4.84667E-4	-5.40167E-4	-5.8279E-4	-4.6515E-4	-5.00583E-4	-6.13377E-4	-5.31333E-4
-0.3	-5.33333E-4	-5.93333E-4	-6.4596E-4	-5.133E-4	-5.5E-4	-6.755E-4	-5.84333E-4
-0.32	-5.85667E-4	-6.53333E-4	-7.13917E-4	-5.751E-4	-6.05667E-4	-7.42583E-4	-6.37583E-4
-0.34	-6.45E-4	-7.00167E-4	-7.72793E-4	-6.245E-4	-6.51877E-4	-7.9371E-4	-6.86583E-4
-0.36	-6.89933E-4	-7.79167E-4	-8.145E-4	-6.8905E-4	-7.11627E-4	-8.8879E-4	-7.54167E-4
-0.38	-7.726E-4	-8.40833E-4	-8.75457E-4	-7.398E-4	-7.64543E-4	-9.4829E-4	-8.15167E-4
-0.4	-8.202E-4	-9.025E-4	-9.39417E-4	-7.9775E-4	-8.32293E-4	-0.00101	-8.89333E-4
-0.42	-8.82667E-4	-9.74833E-4	-0.00104	-8.6565E-4	-8.99833E-4	-0.0011	-9.60083E-4
-0.44	-9.528E-4	-0.00106	-0.00109	-9.334E-4	-9.5771E-4	-0.00118	-0.00103
-0.46	-0.00102	-0.00115	-0.00118	-0.001	-0.00104	-0.00127	-0.00111
-0.48	-0.0011	-0.0012	-0.00127	-0.00106	-0.0011	-0.00138	-0.00118
-0.5	-0.00119	-0.00132	-0.00131	-0.00114	-0.00117	-0.00144	-0.00125
-0.52	-0.00126	-0.00139	-0.00142	-0.00122	-0.00124	-0.00154	-0.00135
-0.54	-0.00134	-0.00146	-0.00154	-0.0013	-0.00132	-0.00164	-0.00143
-0.56	-0.00144	-0.00156	-0.0016	-0.00136	-0.00143	-0.00176	-0.00153
-0.58	-0.00151	-0.00167	-0.00171	-0.00145	-0.0015	-0.00188	-0.00162
-0.6	-0.00159	-0.00177	-0.00182	-0.00154	-0.00158	-0.00199	-0.00171
-0.62	-0.0017	-0.00183	-0.00198	-0.00163	-0.00168	-0.0021	-0.00184
-0.64	-0.00179	-0.00194	-0.0021	-0.00173	-0.00178	-0.00223	-0.00196
-0.66	-0.0019	-0.00205	-0.00218	-0.00183	-0.00187	-0.00233	-0.00206
-0.68	-0.00203	-0.00217	-0.00232	-0.00194	-0.00199	-0.00247	-0.00222
-0.7	-0.00213	-0.00225	-0.00244	-0.00204	-0.00211	-0.00262	-0.00234
-0.72	-0.00223	-0.0024	-0.00259	-0.00216	-0.00222	-0.00278	-0.00249
-0.74	-0.00233	-0.00252	-0.00269	-0.00226	-0.00237	-0.00291	-0.00262
-0.76	-0.00251	-0.00272	-0.00282	-0.00239	-0.00246	-0.00308	-0.00276
-0.78	-0.00265	-0.00286	-0.003	-0.00252	-0.00262	-0.00325	-0.00287
-0.8	-0.00279	-0.00299	-0.00313	-0.00268	-0.00275	-0.00342	-0.00305
-0.82	-0.00292	-0.00319	-0.00327	-0.00281	-0.00288	-0.0036	-0.00317
-0.84	-0.00313	-0.00329	-0.00342	-0.00299	-0.00305	-0.0038	-0.00335
