0.14	7.1302E-5	7.83835E-5	5.60835E-5	7.22185E-5	7.1904E-5	3.5693E-4	2.81495E-4	1.07156E-4	9.942E-5	7.58685E-5
0.12	6.07735E-5	6.458E-5	4.8316E-5	5.65645E-5	5.5243E-5	1.4361E-4	1.72335E-4	9.4202E-5	7.7117E-5	6.46705E-5
0.1	4.70685E-5	4.8796E-5	3.93645E-5	4.19925E-5	4.062E-5	1.7887E-4	1.65595E-4	8.1455E-5	6.4811E-5	5.1456E-5
0.08	3.37495E-5	3.73425E-5	2.4823E-5	3.6531E-5	3.609E-5	1.0491E-4	1.2704E-4	5.7162E-5	5.22005E-5	3.7621E-5
0.06	2.28995E-5	2.2892E-5	1.9442E-5	2.2967E-5	2.3761E-5	7.0828E-5	8.31845E-5	4.93145E-5	3.65255E-5	2.8801E-5
0.04	1.6461E-5	1.4896E-5	1.17195E-5	1.62E-5	1.6548E-5	4.3503E-5	5.32895E-5	3.47655E-5	2.2637E-5	2.3595E-5
0.02	8.009E-6	7.44385E-6	5.17755E-6	7.48855E-6	6.7871E-6	2.1477E-5	2.22205E-5	2.11515E-5	1.22587E-5	1.27775E-5
0	-1.73245E-7	-1.809E-7	-3.7924E-7	-3.27825E-7	-3.9838E-7	9.2244E-7	1.40332E-6	9.9823E-7	-9.7766E-8	2.069E-7
-0.02	-8.55705E-6	-8.18735E-6	-6.339E-6	-7.46665E-6	-7.7846E-6	-2.2355E-5	-2.22615E-5	-1.9044E-5	-1.04622E-5	-1.3018E-5
-0.04	-1.76925E-5	-1.68025E-5	-1.263E-5	-1.3554E-5	-1.4332E-5	-2.6671E-5	-2.74215E-5	-2.4646E-5	-2.18935E-5	-2.66345E-5
-0.06	-2.94985E-5	-2.524E-5	-1.8287E-5	-2.19195E-5	-2.235E-5	-7.52E-5	-8.96E-5	-5.3203E-5	-3.24515E-5	-2.68735E-5
-0.08	-2.34545E-5	-3.51735E-5	-2.4617E-5	-2.84595E-5	-2.8275E-5	-6.297E-5	-9.474E-5	-8.4607E-5	-3.72905E-5	-6.13675E-5
-0.1	-4.8219E-5	-3.50645E-5	-3.084E-5	-2.419E-5	-1.3911E-5	-7.0133E-5	-1.13827E-4	-9.7367E-5	-6.68645E-5	-7.2328E-5
-0.12	-6.76E-5	-6.47835E-5	-2.6667E-5	-5.18815E-5	-5.1229E-5	-1.1782E-4	-1.3693E-4	-1.21194E-4	-8.4257E-5	-8.4325E-5
-0.14	-6.14795E-5	-6.883E-5	-5.1745E-5	-6.0315E-5	-5.8765E-5	-1.5124E-4	-1.4211E-4	-1.63595E-4	-9.8199E-5	-9.1142E-5
-0.16	-7.9332E-5	-8.29485E-5	-6.22695E-5	-6.7582E-5	-7.3134E-5	-1.7882E-4	-1.89855E-4	-2.02075E-4	-1.1051E-4	-1.06162E-4
-0.18	-9.33335E-5	-1.00334E-4	-6.91885E-5	-8.556E-5	-8.7766E-5	-2.0133E-4	-2.30865E-4	-2.11435E-4	-1.3188E-4	-1.1904E-4
-0.2	-9.9267E-5	-1.10825E-4	-8.1585E-5	-9.5022E-5	-1.0112E-4	-2.5948E-4	-2.8809E-4	-2.56425E-4	-1.57605E-4	-1.56675E-4
-0.22	-1.12475E-4	-1.23755E-4	-9.4259E-5	-1.09125E-4	-1.0693E-4	-2.6367E-4	-3.3328E-4	-3.19275E-4	-1.7432E-4	-1.7106E-4
-0.24	-1.2931E-4	-1.4858E-4	-1.09465E-4	-1.3253E-4	-1.3278E-4	-3.0264E-4	-4.1663E-4	-3.65825E-4	-2.05705E-4	-1.9599E-4
-0.26	-1.39925E-4	-1.57275E-4	-1.2694E-4	-1.47645E-4	-1.3648E-4	-3.342E-4	-4.52605E-4	-3.97385E-4	-2.25095E-4	-2.2246E-4
-0.28	-1.5133E-4	-1.9431E-4	-1.3371E-4	-1.68205E-4	-1.5578E-4	-3.4368E-4	-4.9191E-4	-3.92145E-4	-2.4691E-4	-2.6317E-4
-0.3	-1.78415E-4	-2.12795E-4	-1.59655E-4	-1.90805E-4	-1.6716E-4	-4.1704E-4	-5.0944E-4	-4.59955E-4	-2.6985E-4	-2.5589E-4
-0.32	-1.90255E-4	-2.3884E-4	-1.7581E-4	-2.236E-4	-2.1252E-4	-4.5382E-4	-5.52665E-4	-5.2356E-4	-2.8342E-4	-3.05005E-4
-0.34	-2.2212E-4	-2.58065E-4	-2.1498E-4	-2.68465E-4	-2.5507E-4	-5.4345E-4	-5.8288E-4	-5.8883E-4	-3.43685E-4	-3.2587E-4
-0.36	-2.30325E-4	-2.99515E-4	-2.2397E-4	-2.7276E-4	-2.5382E-4	-5.6569E-4	-6.1772E-4	-6.85025E-4	-3.90605E-4	-3.81035E-4
-0.38	-2.49885E-4	-3.1978E-4	-2.41015E-4	-3.07395E-4	-2.8725E-4	-6.0237E-4	-6.4135E-4	-7.13225E-4	-4.2961E-4	-3.96445E-4
-0.4	-2.7817E-4	-3.7116E-4	-2.5752E-4	-3.2907E-4	-3.0304E-4	-7.0534E-4	-7.2413E-4	-7.7823E-4	-4.35045E-4	-4.5971E-4
-0.42	-3.0558E-4	-4.10075E-4	-2.7313E-4	-3.50525E-4	-3.3892E-4	-7.3143E-4	-7.506E-4	-8.437E-4	-4.8581E-4	-4.7013E-4
-0.44	-3.3044E-4	-4.48645E-4	-2.99785E-4	-4.01535E-4	-4.0524E-4	-8.3952E-4	-8.4449E-4	-9.298E-4	-5.3183E-4	-5.01365E-4
-0.46	-3.56015E-4	-4.6338E-4	-3.23205E-4	-3.975E-4	-3.89E-4	-8.4577E-4	-9.02965E-4	-9.50055E-4	-5.43545E-4	-5.45635E-4
-0.48	-3.8324E-4	-4.8948E-4	-3.62E-4	-4.5376E-4	-4.1732E-4	-0.00103	-0.00104	-9.52965E-4	-6.18365E-4	-5.9364E-4
-0.5	-4.26275E-4	-5.43895E-4	-3.86825E-4	-4.7213E-4	-4.5186E-4	-9.2824E-4	-0.001	-0.00105	-6.4678E-4	-6.3277E-4
-0.52	-4.792E-4	-5.87985E-4	-4.06505E-4	-5.0275E-4	-4.7074E-4	-0.00101	-0.00105	-0.00113	-7.1151E-4	-6.49285E-4
-0.54	-5.2299E-4	-6.58785E-4	-4.4076E-4	-5.3653E-4	-5.2175E-4	-0.00122	-0.00125	-0.00118	-7.39755E-4	-6.97815E-4
-0.56	-5.18635E-4	-6.91575E-4	-4.78065E-4	-6.045E-4	-5.8799E-4	-0.00117	-0.00129	-0.00128	-7.9781E-4	-7.7871E-4
-0.58	-5.65225E-4	-7.68935E-4	-5.2612E-4	-6.50495E-4	-6.4228E-4	-0.00126	-0.00124	-0.00128	-7.90755E-4	-7.69615E-4
-0.6	-6.0711E-4	-8.285E-4	-5.39795E-4	-7.2196E-4	-7.0739E-4	-0.00134	-0.00125	-0.00142	-8.52515E-4	-8.87745E-4
-0.62	-6.4118E-4	-8.70895E-4	-5.70715E-4	-7.1054E-4	-7.2405E-4	-0.00139	-0.00152	-0.00148	-9.2193E-4	-9.3601E-4
-0.64	-6.86965E-4	-9.328E-4	-6.29245E-4	-8.4242E-4	-8.6828E-4	-0.00149	-0.00156	-0.00155	-0.00102	-9.72815E-4
-0.66	-7.36195E-4	-9.75315E-4	-7.4065E-4	-8.4778E-4	-8.0723E-4	-0.0015	-0.00154	-0.00171	-0.00103	-0.00107
-0.68	-8.01305E-4	-9.924E-4	-7.8644E-4	-8.5428E-4	-7.5672E-4	-0.00157	-0.00167	-0.0019	-0.00109	-0.0011
-0.7	-8.45105E-4	-0.00111	-8.5085E-4	-9.0857E-4	-8.4152E-4	-0.00171	-0.00185	-0.00192	-0.00113	-0.00119
-0.72	-8.83815E-4	-0.00124	-8.9886E-4	-9.8698E-4	-9.4396E-4	-0.0019	-0.00212	-0.00196	-0.00119	-0.00121
-0.74	-9.18045E-4	-0.00122	-9.38325E-4	-0.00106	-0.00101	-0.00182	-0.00196	-0.00206	-0.00123	-0.00126
-0.76	-9.7594E-4	-0.00124	-9.7112E-4	-0.00115	-0.00113	-0.00198	-0.00207	-0.00222	-0.00134	-0.0013
-0.78	-0.00104	-0.00147	-0.00105	-0.0012	-0.00119	-0.00232	-0.00234	-0.0023	-0.00143	-0.00138
-0.8	-0.00126	-0.00148	-0.00113	-0.00127	-0.00124	-0.00249	-0.00249	-0.00252	-0.00137	-0.00147
-0.82	-0.00118	-0.00156	-0.00118	-0.00136	-0.00132	-0.00272	-0.00268	-0.00266	-0.00155	-0.00153
-0.84	-0.00126	-0.00161	-0.00129	-0.00143	-0.00142	-0.00287	-0.00287	-0.00257	-0.00162	-0.00168
-0.86	-0.00136	-0.00166	-0.00134	-0.0014	-0.00142	-0.0029	-0.00281	-0.00273	-0.00167	-0.00173
-0.88	-0.00138	-0.00182	-0.00151	-0.00151	-0.00157	-0.00309	-0.00296	-0.00311	-0.00181	-0.00179
-0.9	-0.0015	-0.002	-0.00161	-0.00156	-0.00156	-0.00319	-0.00302	-0.00313	-0.00194	-0.00194
-0.92	-0.00156	-0.00201	-0.00161	-0.00162	-0.00161	-0.00366	-0.00371	-0.00343	-0.00206	-0.00195
-0.94	-0.00177	-0.00215	-0.00176	-0.00176	-0.00178	-0.00336	-0.00356	-0.00349	-0.00209	-0.0021
-0.96	-0.00191	-0.00213	-0.00183	-0.00194	-0.00193	-0.00357	-0.00339	-0.00366	-0.00212	-0.00224
-0.98	-0.00197	-0.00229	-0.00187	-0.00214	-0.00201	-0.00366	-0.00359	-0.00371	-0.00224	-0.00237
-1	-0.00212	-0.00228	-0.00192	-0.00214	-0.00207	-0.00365	-0.00386	-0.00408	-0.00248	-0.00239
-0.98	-0.00194	-0.0022	-0.00189	-0.00198	-0.00186	-0.00345	-0.00373	-0.00386	-0.00234	-0.0023
-0.96	-0.00183	-0.00214	-0.00175	-0.00187	-0.0018	-0.00339	-0.00376	-0.00367	-0.00222	-0.00221
-0.94	-0.00155	-0.00203	-0.00165	-0.00178	-0.00177	-0.00327	-0.00339	-0.00366	-0.00217	-0.00215
-0.92	-0.00149	-0.00205	-0.00159	-0.00169	-0.00166	-0.00316	-0.00353	-0.00344	-0.0021	-0.00198
-0.9	-0.00143	-0.00187	-0.00148	-0.00164	-0.00156	-0.00299	-0.00351	-0.00343	-0.00201	-0.00192
-0.88	-0.00135	-0.00187	-0.00143	-0.00153	-0.0015	-0.00256	-0.00338	-0.00328	-0.00186	-0.00182
-0.86	-0.00132	-0.00166	-0.00139	-0.00141	-0.0014	-0.00245	-0.00317	-0.00304	-0.00175	-0.00176
-0.84	-0.00135	-0.00159	-0.00127	-0.00128	-0.00125	-0.00251	-0.00297	-0.00283	-0.00166	-0.0016
-0.82	-0.00119	-0.00151	-0.00123	-0.00131	-0.00128	-0.00245	-0.00285	-0.00287	-0.00158	-0.00158
-0.8	-0.0011	-0.00137	-0.00117	-0.0012	-0.00122	-0.00239	-0.00273	-0.00267	-0.00153	-0.0015
-0.78	-0.00103	-0.00131	-0.00111	-0.00111	-0.00105	-0.00227	-0.00251	-0.00251	-0.00143	-0.00146
-0.76	-9.34345E-4	-0.00128	-0.00103	-0.00103	-0.00101	-0.0022	-0.00224	-0.00234	-0.00134	-0.00134
-0.74	-8.985E-4	-0.00121	-9.5101E-4	-0.001	-0.001	-0.00205	-0.00224	-0.00218	-0.00131	-0.00121
