E	l	cap	A	W	T0	T1	error
-3.728117e-01	9.999999e-01	1.361288e+00	-2.737167e-01	1.599014e-01	2.980000e+02	3.000000e+02	0.35205
-3.728117e-01	9.999999e-01	1.361288e+00	-2.737167e-01	1.599014e-01	2.980000e+02	3.000000e+02	0.35205
-3.728117e-01	9.999999e-01	1.361288e+00	-2.737167e-01	1.599014e-01	2.980000e+02	3.000000e+02	0.35205
-3.728117e-01	9.999999e-01	1.361288e+00	-2.737167e-01	1.599014e-01	2.980000e+02	3.000000e+02	0.35205
-3.712840e-01	9.999999e-01	1.359762e+00	-2.731607e-01	1.599037e-01	2.980000e+02	3.000000e+02	0.35204
-3.712840e-01	9.999999e-01	1.359762e+00	-2.731607e-01	1.599037e-01	2.980000e+02	3.000000e+02	0.35204
-3.712840e-01	9.999999e-01	1.359762e+00	-2.731607e-01	1.599037e-01	2.980000e+02	3.000000e+02	0.35204
-3.712840e-01	9.999999e-01	1.359762e+00	-2.731607e-01	1.599037e-01	2.980000e+02	3.000000e+02	0.35204
-3.712840e-01	9.999999e-01	1.359762e+00	-2.731607e-01	1.599037e-01	2.980000e+02	3.000000e+02	0.35204
-3.712840e-01	9.999999e-01	1.359762e+00	-2.731607e-01	1.599037e-01	2.980000e+02	3.000000e+02	0.35204
-3.712832e-01	9.999999e-01	1.359762e+00	-2.731605e-01	1.599037e-01	2.980000e+02	3.000000e+02	0.35204
-3.712832e-01	9.999999e-01	1.359762e+00	-2.731605e-01	1.599037e-01	2.980000e+02	3.000000e+02	0.35204
-3.712832e-01	9.999999e-01	1.359762e+00	-2.731605e-01	1.599037e-01	2.980000e+02	3.000000e+02	0.35204
-3.712832e-01	9.999999e-01	1.359762e+00	-2.731605e-01	1.599037e-01	2.980000e+02	3.000000e+02	0.35204
-3.712832e-01	9.999999e-01	1.359762e+00	-2.731606e-01	1.599037e-01	2.980000e+02	3.000000e+02	0.35204
-3.712832e-01	9.999999e-01	1.359762e+00	-2.731605e-01	1.599037e-01	2.980000e+02	3.000000e+02	0.35204
-3.712832e-01	9.999999e-01	1.359762e+00	-2.731605e-01	1.599037e-01	2.980000e+02	3.000000e+02	0.35204
-8.500000e-01	8.200000e-01	1.780000e+00	-8.500000e-01	5.300000e-01	2.980000e+02	3.000000e+02	1.10252
-8.500000e-01	8.200000e-01	1.780000e+00	-8.500000e-01	5.300000e-01	2.980000e+02	3.000000e+02	1.10252
-8.500000e-01	8.200000e-01	1.780000e+00	-8.500000e-01	5.300000e-01	2.980000e+02	3.000000e+02	1.10252
-8.500000e-01	8.200000e-01	1.780000e+00	-8.500000e-01	5.300000e-01	2.980000e+02	3.000000e+02	1.10252
-8.500000e-01	8.200000e-01	1.780000e+00	-8.500000e-01	5.300000e-01	2.980000e+02	3.000000e+02	1.10252
-8.500000e-01	8.200000e-01	1.780000e+00	-8.500000e-01	5.300000e-01	2.980000e+02	3.000000e+02	1.10252
-8.500000e-01	8.200000e-01	1.780000e+00	-8.500000e-01	5.300000e-01	2.980000e+02	3.000000e+02	1.10252
-1.122537e+00	1.286663e+00	1.351411e+00	-1.294860e+00	-5.860883e-02	2.980000e+02	3.000000e+02	1.74178
-1.122537e+00	1.286663e+00	1.351411e+00	-1.294860e+00	-5.860883e-02	2.980000e+02	3.000000e+02	1.74178
-1.122537e+00	1.286663e+00	1.351411e+00	-1.294860e+00	-5.860883e-02	2.980000e+02	3.000000e+02	1.74178
-1.122537e+00	1.286663e+00	1.351411e+00	-1.294860e+00	-5.860883e-02	2.980000e+02	3.000000e+02	1.74178
-1.122537e+00	1.286663e+00	1.351411e+00	-1.294860e+00	-5.860883e-02	2.980000e+02	3.000000e+02	1.74178
-1.122537e+00	1.286663e+00	1.351411e+00	-1.294860e+00	-5.860883e-02	2.980000e+02	3.000000e+02	1.74178
-1.122537e+00	1.286663e+00	1.351411e+00	-1.294860e+00	-5.860882e-02	2.980000e+02	3.000000e+02	1.74178
-9.087528e-01	9.206019e-01	1.687606e+00	-9.459017e-01	4.031094e-01	2.980000e+02	3.000000e+02	1.92575
-9.087528e-01	9.206019e-01	1.687606e+00	-9.459017e-01	4.031094e-01	2.980000e+02	3.000000e+02	1.92575
-9.087528e-01	9.206019e-01	1.687606e+00	-9.459017e-01	4.031094e-01	2.980000e+02	3.000000e+02	1.92575
-9.087528e-01	9.206019e-01	1.687606e+00	-9.459017e-01	4.031094e-01	2.980000e+02	3.000000e+02	1.92575
-9.087528e-01	9.206019e-01	1.687606e+00	-9.459017e-01	4.031094e-01	2.980000e+02	3.000000e+02	1.92575
-9.087528e-01	9.206019e-01	1.687606e+00	-9.459017e-01	4.031094e-01	2.980000e+02	3.000000e+02	1.92575
-9.087528e-01	9.206019e-01	1.687606e+00	-9.459017e-01	4.031094e-01	2.980000e+02	3.000000e+02	1.92575
-8.544277e-01	8.275816e-01	1.773037e+00	-8.572274e-01	5.204373e-01	2.980000e+02	3.000000e+02	1.09238
-8.544277e-01	8.275816e-01	1.773037e+00	-8.572274e-01	5.204373e-01	2.980000e+02	3.000000e+02	1.09238
-8.544277e-01	8.275816e-01	1.773037e+00	-8.572274e-01	5.204373e-01	2.980000e+02	3.000000e+02	1.09238
-8.544277e-01	8.275816e-01	1.773037e+00	-8.572274e-01	5.204373e-01	2.980000e+02	3.000000e+02	1.09238
-8.544277e-01	8.275816e-01	1.773037e+00	-8.572274e-01	5.204373e-01	2.980000e+02	3.000000e+02	1.09238
-8.544277e-01	8.275816e-01	1.773037e+00	-8.572273e-01	5.204373e-01	2.980000e+02	3.000000e+02	1.09238
-8.544277e-01	8.275816e-01	1.773037e+00	-8.572274e-01	5.204373e-01	2.980000e+02	3.000000e+02	1.09238
-8.555068e-01	8.315157e-01	1.769501e+00	-8.643055e-01	5.102689e-01	2.980000e+02	3.000000e+02	1.07153
-8.555068e-01	8.315157e-01	1.769501e+00	-8.643055e-01	5.102689e-01	2.980000e+02	3.000000e+02	1.07153
-8.555068e-01	8.315157e-01	1.769501e+00	-8.643055e-01	5.102689e-01	2.980000e+02	3.000000e+02	1.07153
-8.555068e-01	8.315157e-01	1.769501e+00	-8.643055e-01	5.102689e-01	2.980000e+02	3.000000e+02	1.07153
-8.555068e-01	8.315157e-01	1.769501e+00	-8.643055e-01	5.102689e-01	2.980000e+02	3.000000e+02	1.07153
-8.555068e-01	8.315157e-01	1.769501e+00	-8.643055e-01	5.102689e-01	2.980000e+02	3.000000e+02	1.07153
-8.555068e-01	8.315157e-01	1.769501e+00	-8.643055e-01	5.102689e-01	2.980000e+02	3.000000e+02	1.07153
-8.598232e-01	8.472523e-01	1.755356e+00	-8.926182e-01	4.695954e-01	2.980000e+02	3.000000e+02	0.99037
-8.598232e-01	8.472523e-01	1.755356e+00	-8.926182e-01	4.695954e-01	2.980000e+02	3.000000e+02	0.99037
-8.598232e-01	8.472523e-01	1.755356e+00	-8.926182e-01	4.695954e-01	2.980000e+02	3.000000e+02	0.99037
-8.598232e-01	8.472523e-01	1.755356e+00	-8.926182e-01	4.695954e-01	2.980000e+02	3.000000e+02	0.99037
-8.598232e-01	8.472523e-01	1.755356e+00	-8.926182e-01	4.695954e-01	2.980000e+02	3.000000e+02	0.99037
-8.598232e-01	8.472523e-01	1.755356e+00	-8.926182e-01	4.695954e-01	2.980000e+02	3.000000e+02	0.99037
-8.598232e-01	8.472523e-01	1.755356e+00	-8.926182e-01	4.695954e-01	2.980000e+02	3.000000e+02	0.99037
-8.807736e-01	9.040897e-01	1.746094e+00	-9.101190e-01	3.349936e-01	2.980000e+02	3.000000e+02	1.17734
-8.807736e-01	9.040897e-01	1.746094e+00	-9.101190e-01	3.349936e-01	2.980000e+02	3.000000e+02	1.17734
-8.807736e-01	9.040897e-01	1.746094e+00	-9.101190e-01	3.349936e-01	2.980000e+02	3.000000e+02	1.17734
-8.807736e-01	9.040897e-01	1.746094e+00	-9.101190e-01	3.349936e-01	2.980000e+02	3.000000e+02	1.17734
-8.807736e-01	9.040897e-01	1.746094e+00	-9.101190e-01	3.349936e-01	2.980000e+02	3.000000e+02	1.17734
-8.807736e-01	9.040897e-01	1.746094e+00	-9.101189e-01	3.349936e-01	2.980000e+02	3.000000e+02	1.17734
-8.807736e-01	9.040897e-01	1.746094e+00	-9.101190e-01	3.349936e-01	2.980000e+02	3.000000e+02	1.17734
-8.650156e-01	8.613389e-01	1.753060e+00	-8.969556e-01	4.362356e-01	2.980000e+02	3.000000e+02	0.95114
-8.650156e-01	8.613389e-01	1.753060e+00	-8.969556e-01	4.362356e-01	2.980000e+02	3.000000e+02	0.95114
-8.650156e-01	8.613389e-01	1.753060e+00	-8.969556e-01	4.362356e-01	2.980000e+02	3.000000e+02	0.95114
-8.650156e-01	8.613389e-01	1.753060e+00	-8.969556e-01	4.362356e-01	2.980000e+02	3.000000e+02	0.95114
-8.650156e-01	8.613389e-01	1.753060e+00	-8.969556e-01	4.362356e-01	2.980000e+02	3.000000e+02	0.95114
-8.650156e-01	8.613389e-01	1.753060e+00	-8.969556e-01	4.362356e-01	2.980000e+02	3.000000e+02	0.95114
-8.650156e-01	8.613389e-01	1.753060e+00	-8.969556e-01	4.362356e-01	2.980000e+02	3.000000e+02	0.95114
-8.344253e-01	9.256299e-01	1.777675e+00	-9.323775e-01	4.267320e-01	2.980000e+02	3.000000e+02	0.87763
-8.344253e-01	9.256299e-01	1.777675e+00	-9.323775e-01	4.267320e-01	2.980000e+02	3.000000e+02	0.87763
-8.344253e-01	9.256299e-01	1.777675e+00	-9.323775e-01	4.267320e-01	2.980000e+02	3.000000e+02	0.87763
-8.344253e-01	9.256299e-01	1.777675e+00	-9.323775e-01	4.267320e-01	2.980000e+02	3.000000e+02	0.87763
-8.344253e-01	9.256299e-01	1.777675e+00	-9.323775e-01	4.267320e-01	2.980000e+02	3.000000e+02	0.87763
-8.344253e-01	9.256299e-01	1.777675e+00	-9.323775e-01	4.267320e-01	2.980000e+02	3.000000e+02	0.87763
-8.344253e-01	9.256299e-01	1.777675e+00	-9.323775e-01	4.267320e-01	2.980000e+02	3.000000e+02	0.87763
-7.614003e-01	1.048608e+00	1.824696e+00	-1.015716e+00	4.358510e-01	2.980000e+02	3.000000e+02	0.73589
-7.614003e-01	1.048608e+00	1.824696e+00	-1.015716e+00	4.358510e-01	2.980000e+02	3.000000e+02	0.73589
-7.614003e-01	1.048608e+00	1.824696e+00	-1.015716e+00	4.358510e-01	2.980000e+02	3.000000e+02	0.73589
-7.614003e-01	1.048608e+00	1.824696e+00	-1.015716e+00	4.358510e-01	2.980000e+02	3.000000e+02	0.73589
-7.614003e-01	1.048608e+00	1.824696e+00	-1.015716e+00	4.358510e-01	2.980000e+02	3.000000e+02	0.73589
-7.614003e-01	1.048608e+00	1.824696e+00	-1.015716e+00	4.358510e-01	2.980000e+02	3.000000e+02	0.73589
-7.614003e-01	1.048608e+00	1.824696e+00	-1.015716e+00	4.358511e-01	2.980000e+02	3.000000e+02	0.73589
-6.122240e-01	1.260919e+00	1.891151e+00	-1.186366e+00	4.700125e-01	2.980000e+02	3.000000e+02	0.54304
-6.122240e-01	1.260919e+00	1.891151e+00	-1.186366e+00	4.700125e-01	2.980000e+02	3.000000e+02	0.54304
-6.122240e-01	1.260919e+00	1.891151e+00	-1.186366e+00	4.700125e-01	2.980000e+02	3.000000e+02	0.54304
-6.122240e-01	1.260919e+00	1.891151e+00	-1.186366e+00	4.700125e-01	2.980000e+02	3.000000e+02	0.54304
-6.122240e-01	1.260919e+00	1.891151e+00	-1.186366e+00	4.700125e-01	2.980000e+02	3.000000e+02	0.54304
-6.122240e-01	1.260919e+00	1.891151e+00	-1.186366e+00	4.700125e-01	2.980000e+02	3.000000e+02	0.54304
-6.122240e-01	1.260919e+00	1.891151e+00	-1.186366e+00	4.700126e-01	2.980000e+02	3.000000e+02	0.54304
-4.913409e-01	1.506746e+00	1.963343e+00	-1.172150e+00	3.392795e-01	2.980000e+02	3.000000e+02	0.79007
-4.913409e-01	1.506746e+00	1.963343e+00	-1.172150e+00	3.392795e-01	2.980000e+02	3.000000e+02	0.79007
-4.913409e-01	1.506746e+00	1.963343e+00	-1.172150e+00	3.392795e-01	2.980000e+02	3.000000e+02	0.79007
-4.913409e-01	1.506746e+00	1.963343e+00	-1.172150e+00	3.392795e-01	2.980000e+02	3.000000e+02	0.79007
-4.913409e-01	1.506746e+00	1.963343e+00	-1.172150e+00	3.392795e-01	2.980000e+02	3.000000e+02	0.79007
-4.913409e-01	1.506746e+00	1.963343e+00	-1.172150e+00	3.392795e-01	2.980000e+02	3.000000e+02	0.79007
-4.913409e-01	1.506746e+00	1.963343e+00	-1.172150e+00	3.392795e-01	2.980000e+02	3.000000e+02	0.79007
-5.881003e-01	1.309976e+00	1.905558e+00	-1.183529e+00	4.439232e-01	2.980000e+02	3.000000e+02	0.50314
-5.881003e-01	1.309976e+00	1.905558e+00	-1.183529e+00	4.439232e-01	2.980000e+02	3.000000e+02	0.50314
