E	l	cap	A	W	T0	T1	error
-6.209167e-01	6.494660e-01	1.685220e+00	-9.955889e-01	9.821938e-01	2.980000e+02	3.000000e+02	1.72323
-6.209167e-01	6.494660e-01	1.685220e+00	-9.955889e-01	9.821938e-01	2.980000e+02	3.000000e+02	1.72323
-3.607872e-01	9.289752e-01	1.623160e+00	-9.964482e-01	9.919567e-01	2.980000e+02	3.000000e+02	1.60795
-3.607872e-01	9.289752e-01	1.623160e+00	-9.964482e-01	9.919567e-01	2.980000e+02	3.000000e+02	1.60795
-3.607872e-01	9.289752e-01	1.623160e+00	-9.964482e-01	9.919567e-01	2.980000e+02	3.000000e+02	1.60795
-3.607872e-01	9.289752e-01	1.623160e+00	-9.964482e-01	9.919567e-01	2.980000e+02	3.000000e+02	1.60795
-3.607872e-01	9.289752e-01	1.623160e+00	-9.964482e-01	9.919567e-01	2.980000e+02	3.000000e+02	1.60795
-3.607872e-01	9.289752e-01	1.623160e+00	-9.964482e-01	9.919567e-01	2.980000e+02	3.000000e+02	1.60795
-2.732214e-01	9.962198e-01	1.580133e+00	-9.968052e-01	9.955057e-01	2.980000e+02	3.000000e+02	1.57616
-2.732214e-01	9.962198e-01	1.580133e+00	-9.968052e-01	9.955057e-01	2.980000e+02	3.000000e+02	1.57616
-2.732214e-01	9.962198e-01	1.580133e+00	-9.968052e-01	9.955057e-01	2.980000e+02	3.000000e+02	1.57616
-2.732214e-01	9.962198e-01	1.580133e+00	-9.968052e-01	9.955057e-01	2.980000e+02	3.000000e+02	1.57616
-2.732214e-01	9.962198e-01	1.580133e+00	-9.968052e-01	9.955057e-01	2.980000e+02	3.000000e+02	1.57616
-2.732214e-01	9.962198e-01	1.580133e+00	-9.968052e-01	9.955057e-01	2.980000e+02	3.000000e+02	1.57616
-8.904300e-02	9.966384e-01	1.270661e+00	-9.962749e-01	9.963460e-01	2.980000e+02	3.000000e+02	1.53583
-8.904301e-02	9.966384e-01	1.270661e+00	-9.962749e-01	9.963460e-01	2.980000e+02	3.000000e+02	1.53583
-8.904300e-02	9.966384e-01	1.270661e+00	-9.962749e-01	9.963460e-01	2.980000e+02	3.000000e+02	1.53583
-8.904300e-02	9.966384e-01	1.270661e+00	-9.962749e-01	9.963460e-01	2.980000e+02	3.000000e+02	1.53583
-8.904300e-02	9.966384e-01	1.270661e+00	-9.962749e-01	9.963460e-01	2.980000e+02	3.000000e+02	1.53583
-8.904300e-02	9.966384e-01	1.270661e+00	-9.962749e-01	9.963460e-01	2.980000e+02	3.000000e+02	1.53583
-8.150419e-02	9.963024e-01	1.261476e+00	-9.911215e-01	9.998314e-01	2.980000e+02	3.000000e+02	1.53550
-8.150420e-02	9.963024e-01	1.261476e+00	-9.911215e-01	9.998314e-01	2.980000e+02	3.000000e+02	1.53550
-8.150419e-02	9.963024e-01	1.261476e+00	-9.911215e-01	9.998314e-01	2.980000e+02	3.000000e+02	1.53550
-8.150419e-02	9.963024e-01	1.261476e+00	-9.911215e-01	9.998314e-01	2.980000e+02	3.000000e+02	1.53550
-8.150419e-02	9.963024e-01	1.261476e+00	-9.911215e-01	9.998314e-01	2.980000e+02	3.000000e+02	1.53550
-8.150419e-02	9.963024e-01	1.261476e+00	-9.911215e-01	9.998314e-01	2.980000e+02	3.000000e+02	1.53550
5.920126e-01	9.953595e-01	8.788771e-01	4.915957e-01	9.999857e-01	2.980000e+02	3.000000e+02	2.09630
8.298700e-02	9.960795e-01	1.175223e+00	-6.146979e-01	9.998893e-01	2.980000e+02	3.000000e+02	1.53094
8.298701e-02	9.960795e-01	1.175223e+00	-6.146979e-01	9.998893e-01	2.980000e+02	3.000000e+02	1.53094
8.298700e-02	9.960795e-01	1.175223e+00	-6.146979e-01	9.998893e-01	2.980000e+02	3.000000e+02	1.53094
8.298700e-02	9.960795e-01	1.175223e+00	-6.146979e-01	9.998893e-01	2.980000e+02	3.000000e+02	1.53094
8.298700e-02	9.960795e-01	1.175223e+00	-6.146979e-01	9.998893e-01	2.980000e+02	3.000000e+02	1.53094
8.298700e-02	9.960795e-01	1.175223e+00	-6.146979e-01	9.998893e-01	2.980000e+02	3.000000e+02	1.53094
8.819168e-02	9.960564e-01	1.192019e+00	-5.493171e-01	9.832412e-01	2.980000e+02	3.000000e+02	1.52329
8.819170e-02	9.960564e-01	1.192019e+00	-5.493171e-01	9.832412e-01	2.980000e+02	3.000000e+02	1.52329
8.819168e-02	9.960564e-01	1.192019e+00	-5.493171e-01	9.832412e-01	2.980000e+02	3.000000e+02	1.52329
8.819168e-02	9.960564e-01	1.192019e+00	-5.493171e-01	9.832412e-01	2.980000e+02	3.000000e+02	1.52329
8.819168e-02	9.960564e-01	1.192019e+00	-5.493171e-01	9.832412e-01	2.980000e+02	3.000000e+02	1.52329
8.819168e-02	9.960564e-01	1.192019e+00	-5.493171e-01	9.832412e-01	2.980000e+02	3.000000e+02	1.52329
1.089264e-01	9.541893e-01	1.204658e+00	-3.436354e-01	9.900689e-01	2.980000e+02	3.000000e+02	1.51727
1.089264e-01	9.541893e-01	1.204658e+00	-3.436354e-01	9.900689e-01	2.980000e+02	3.000000e+02	1.51727
1.089264e-01	9.541893e-01	1.204658e+00	-3.436354e-01	9.900689e-01	2.980000e+02	3.000000e+02	1.51727
1.089264e-01	9.541893e-01	1.204658e+00	-3.436354e-01	9.900689e-01	2.980000e+02	3.000000e+02	1.51727
1.089264e-01	9.541893e-01	1.204658e+00	-3.436354e-01	9.900689e-01	2.980000e+02	3.000000e+02	1.51727
1.089264e-01	9.541893e-01	1.204658e+00	-3.436354e-01	9.900690e-01	2.980000e+02	3.000000e+02	1.51727
2.040214e-01	8.104128e-01	1.207954e+00	3.848599e-01	9.892899e-01	2.980000e+02	3.000000e+02	1.56460
1.355747e-01	9.202138e-01	1.202773e+00	-1.618945e-01	9.897281e-01	2.980000e+02	3.000000e+02	1.51216
1.355747e-01	9.202138e-01	1.202773e+00	-1.618945e-01	9.897281e-01	2.980000e+02	3.000000e+02	1.51216
1.355747e-01	9.202139e-01	1.202773e+00	-1.618945e-01	9.897281e-01	2.980000e+02	3.000000e+02	1.51216
1.355747e-01	9.202138e-01	1.202773e+00	-1.618945e-01	9.897281e-01	2.980000e+02	3.000000e+02	1.51216
1.355747e-01	9.202138e-01	1.202773e+00	-1.618946e-01	9.897281e-01	2.980000e+02	3.000000e+02	1.51216
1.355747e-01	9.202138e-01	1.202773e+00	-1.618945e-01	9.897281e-01	2.980000e+02	3.000000e+02	1.51216
2.239343e-01	9.162575e-01	1.155570e+00	4.917090e-02	8.823026e-01	2.980000e+02	3.000000e+02	1.50344
2.239344e-01	9.162575e-01	1.155570e+00	4.917090e-02	8.823026e-01	2.980000e+02	3.000000e+02	1.50344
2.239343e-01	9.162576e-01	1.155570e+00	4.917090e-02	8.823026e-01	2.980000e+02	3.000000e+02	1.50344
2.239343e-01	9.162575e-01	1.155570e+00	4.917090e-02	8.823026e-01	2.980000e+02	3.000000e+02	1.50344
2.239343e-01	9.162575e-01	1.155570e+00	4.917092e-02	8.823026e-01	2.980000e+02	3.000000e+02	1.50344
2.239343e-01	9.162575e-01	1.155570e+00	4.917090e-02	8.823026e-01	2.980000e+02	3.000000e+02	1.50344
2.337375e-01	8.909908e-01	1.167482e+00	1.410894e-01	8.538411e-01	2.980000e+02	3.000000e+02	1.49714
2.337375e-01	8.909908e-01	1.167482e+00	1.410894e-01	8.538411e-01	2.980000e+02	3.000000e+02	1.49714
2.337375e-01	8.909908e-01	1.167482e+00	1.410894e-01	8.538411e-01	2.980000e+02	3.000000e+02	1.49714
2.337375e-01	8.909908e-01	1.167482e+00	1.410894e-01	8.538411e-01	2.980000e+02	3.000000e+02	1.49714
2.337375e-01	8.909908e-01	1.167482e+00	1.410894e-01	8.538411e-01	2.980000e+02	3.000000e+02	1.49714
2.337375e-01	8.909908e-01	1.167482e+00	1.410894e-01	8.538412e-01	2.980000e+02	3.000000e+02	1.49714
2.640823e-01	8.248572e-01	1.181477e+00	3.823909e-01	7.690690e-01	2.980000e+02	3.000000e+02	1.48513
2.640823e-01	8.248572e-01	1.181477e+00	3.823909e-01	7.690690e-01	2.980000e+02	3.000000e+02	1.48513
2.640823e-01	8.248572e-01	1.181477e+00	3.823909e-01	7.690690e-01	2.980000e+02	3.000000e+02	1.48513
2.640823e-01	8.248572e-01	1.181477e+00	3.823909e-01	7.690690e-01	2.980000e+02	3.000000e+02	1.48513
2.640823e-01	8.248572e-01	1.181477e+00	3.823909e-01	7.690690e-01	2.980000e+02	3.000000e+02	1.48513
2.640823e-01	8.248572e-01	1.181477e+00	3.823909e-01	7.690691e-01	2.980000e+02	3.000000e+02	1.48513
2.715742e-01	7.897514e-01	1.221791e+00	4.524899e-01	6.936552e-01	2.980000e+02	3.000000e+02	1.47387
2.715742e-01	7.897514e-01	1.221791e+00	4.524899e-01	6.936552e-01	2.980000e+02	3.000000e+02	1.47387
2.715742e-01	7.897514e-01	1.221791e+00	4.524899e-01	6.936552e-01	2.980000e+02	3.000000e+02	1.47387
2.715742e-01	7.897514e-01	1.221791e+00	4.524899e-01	6.936552e-01	2.980000e+02	3.000000e+02	1.47387
2.715742e-01	7.897514e-01	1.221791e+00	4.524899e-01	6.936552e-01	2.980000e+02	3.000000e+02	1.47387
2.715742e-01	7.897514e-01	1.221791e+00	4.524899e-01	6.936553e-01	2.980000e+02	3.000000e+02	1.47387
2.792265e-01	7.576574e-01	1.259639e+00	5.001883e-01	6.274031e-01	2.980000e+02	3.000000e+02	1.46070
2.792265e-01	7.576574e-01	1.259639e+00	5.001883e-01	6.274031e-01	2.980000e+02	3.000000e+02	1.46070
2.792265e-01	7.576574e-01	1.259639e+00	5.001883e-01	6.274031e-01	2.980000e+02	3.000000e+02	1.46070
2.792265e-01	7.576574e-01	1.259639e+00	5.001883e-01	6.274031e-01	2.980000e+02	3.000000e+02	1.46070
2.792265e-01	7.576574e-01	1.259639e+00	5.001883e-01	6.274031e-01	2.980000e+02	3.000000e+02	1.46070
2.792265e-01	7.576574e-01	1.259639e+00	5.001883e-01	6.274031e-01	2.980000e+02	3.000000e+02	1.46070
2.911743e-01	7.085448e-01	1.317646e+00	5.334098e-01	5.112603e-01	2.980000e+02	3.000000e+02	1.44840
2.911743e-01	7.085448e-01	1.317646e+00	5.334098e-01	5.112603e-01	2.980000e+02	3.000000e+02	1.44840
2.911743e-01	7.085448e-01	1.317646e+00	5.334098e-01	5.112603e-01	2.980000e+02	3.000000e+02	1.44840
2.911743e-01	7.085448e-01	1.317646e+00	5.334098e-01	5.112603e-01	2.980000e+02	3.000000e+02	1.44840
2.911743e-01	7.085448e-01	1.317646e+00	5.334098e-01	5.112603e-01	2.980000e+02	3.000000e+02	1.44840
2.911743e-01	7.085448e-01	1.317646e+00	5.334098e-01	5.112603e-01	2.980000e+02	3.000000e+02	1.44840
2.908511e-01	6.926374e-01	1.362698e+00	4.910818e-01	4.672024e-01	2.980000e+02	3.000000e+02	1.42135
2.908511e-01	6.926374e-01	1.362698e+00	4.910818e-01	4.672024e-01	2.980000e+02	3.000000e+02	1.42135
2.908511e-01	6.926374e-01	1.362698e+00	4.910818e-01	4.672024e-01	2.980000e+02	3.000000e+02	1.42135
2.908511e-01	6.926374e-01	1.362698e+00	4.910818e-01	4.672024e-01	2.980000e+02	3.000000e+02	1.42135
2.908511e-01	6.926374e-01	1.362698e+00	4.910818e-01	4.672024e-01	2.980000e+02	3.000000e+02	1.42135
2.908511e-01	6.926374e-01	1.362698e+00	4.910818e-01	4.672024e-01	2.980000e+02	3.000000e+02	1.42135
3.148736e-01	5.827496e-01	1.495655e+00	2.990250e-01	1.490780e-01	2.980000e+02	3.000000e+02	1.77048
2.909326e-01	6.555441e-01	1.383036e+00	4.390951e-01	3.860071e-01	2.980000e+02	3.000000e+02	1.39867
2.909326e-01	6.555441e-01	1.383036e+00	4.390951e-01	3.860071e-01	2.980000e+02	3.000000e+02	1.39867
2.909326e-01	6.555442e-01	1.383036e+00	4.390951e-01	3.860071e-01	2.980000e+02	3.000000e+02	1.39867
2.909326e-01	6.555441e-01	1.383036e+00	4.390951e-01	3.860071e-01	2.980000e+02	3.000000e+02	1.39867
2.909326e-01	6.555441e-01	1.383036e+00	4.390951e-01	3.860071e-01	2.980000e+02	3.000000e+02	1.39867
2.909326e-01	6.555441e-01	1.383036e+00	4.390951e-01	3.860071e-01	2.980000e+02	3.000000e+02	1.39867
2.921164e-01	6.209482e-01	1.461086e+00	3.259684e-01	2.837363e-01	2.980000e+02	3.000000e+02	1.36798
2.921164e-01	6.209482e-01	1.461086e+00	3.259684e-01	2.837363e-01	2.980000e+02	3.000000e+02	1.36798
2.921164e-01	6.209482e-01	1.461086e+00	3.259684e-01	2.837363e-01	2.980000e+02	3.000000e+02	1.36798
2.921164e-01	6.209482e-01	1.461086e+00	3.259684e-01	2.837363e-01	2.980000e+02	3.000000e+02	1.36798
2.921164e-01	6.209482e-01	1.461086e+00	3.259684e-01	2.837363e-01	2.980000e+02	3.000000e+02	1.36798
2.921164e-01	6.209482e-01	1.461086e+00	3.259684e-01	2.837363e-01	2.980000e+02	3.000000e+02	1.36798
2.908679e-01	6.111483e-01	1.498761e+00	2.567971e-01	2.532320e-01	2.980000e+02	3.000000e+02	1.32672
2.908679e-01	6.111483e-01	1.498761e+00	2.567971e-01	2.532320e-01	2.980000e+02	3.000000e+02	1.32672
2.908679e-01	6.111483e-01	1.498761e+00	2.567971e-01	2.532320e-01	2.980000e+02	3.000000e+02	1.32672
2.908679e-01	6.111483e-01	1.498761e+00	2.567971e-01	2.532320e-01	2.980000e+02	3.000000e+02	1.32672
2.908679e-01	6.111483e-01	1.498761e+00	2.567972e-01	2.532320e-01	2.980000e+02	3.000000e+02	1.32672
2.908679e-01	6.111483e-01	1.498761e+00	2.567971e-01	2.532321e-01	2.980000e+02	3.000000e+02	1.32672
2.925788e-01	5.849581e-01	1.538117e+00	1.209183e-01	1.704102e-01	2.980000e+02	3.000000e+02	1.32479
2.925788e-01	5.849581e-01	1.538117e+00	1.209183e-01	1.704102e-01	2.980000e+02	3.000000e+02	1.32479
2.925788e-01	5.849581e-01	1.538117e+00	1.209183e-01	1.704102e-01	2.980000e+02	3.000000e+02	1.32479
2.925788e-01	5.849581e-01	1.538117e+00	1.209183e-01	1.704102e-01	2.980000e+02	3.000000e+02	1.32479
2.925788e-01	5.849581e-01	1.538117e+00	1.209183e-01	1.704102e-01	2.980000e+02	3.000000e+02	1.32479
2.925788e-01	5.849581e-01	1.538117e+00	1.209183e-01	1.704102e-01	2.980000e+02	3.000000e+02	1.32479
2.919642e-01	5.906157e-01	1.526562e+00	1.356424e-01	1.861734e-01	2.980000e+02	3.000000e+02	1.30510
2.919642e-01	5.906157e-01	1.526562e+00	1.356424e-01	1.861734e-01	2.980000e+02	3.000000e+02	1.30510
2.919642e-01	5.906157e-01	1.526562e+00	1.356424e-01	1.861734e-01	2.980000e+02	3.000000e+02	1.30510
2.919642e-01	5.906157e-01	1.526562e+00	1.356424e-01	1.861734e-01	2.980000e+02	3.000000e+02	1.30510
2.919642e-01	5.906157e-01	1.526562e+00	1.356424e-01	1.861734e-01	2.980000e+02	3.000000e+02	1.30510
2.919642e-01	5.906157e-01	1.526562e+00	1.356424e-01	1.861734e-01	2.980000e+02	3.000000e+02	1.30510
2.979682e-01	6.010207e-01	1.501075e+00	1.394147e-01	1.915324e-01	2.980000e+02	3.000000e+02	1.30464
2.979682e-01	6.010207e-01	1.501075e+00	1.394147e-01	1.915324e-01	2.980000e+02	3.000000e+02	1.30464
2.979682e-01	6.010208e-01	1.501075e+00	1.394147e-01	1.915324e-01	2.980000e+02	3.000000e+02	1.30464
2.979682e-01	6.010207e-01	1.501075e+00	1.394147e-01	1.915324e-01	2.980000e+02	3.000000e+02	1.30464
2.979682e-01	6.010207e-01	1.501075e+00	1.394147e-01	1.915324e-01	2.980000e+02	3.000000e+02	1.30464
2.979682e-01	6.010207e-01	1.501075e+00	1.394147e-01	1.915324e-01	2.980000e+02	3.000000e+02	1.30464
3.162653e-01	6.251578e-01	1.447311e+00	1.239025e-01	1.898588e-01	2.980000e+02	3.000000e+02	1.30447
3.162653e-01	6.251578e-01	1.447311e+00	1.239025e-01	1.898588e-01	2.980000e+02	3.000000e+02	1.30447
3.162653e-01	6.251578e-01	1.447311e+00	1.239025e-01	1.898588e-01	2.980000e+02	3.000000e+02	1.30447
3.162653e-01	6.251578e-01	1.447311e+00	1.239025e-01	1.898588e-01	2.980000e+02	3.000000e+02	1.30447
3.162653e-01	6.251578e-01	1.447311e+00	1.239025e-01	1.898588e-01	2.980000e+02	3.000000e+02	1.30447
3.162653e-01	6.251578e-01	1.447311e+00	1.239025e-01	1.898588e-01	2.980000e+02	3.000000e+02	1.30447
3.288103e-01	6.414705e-01	1.326355e+00	9.956554e-02	1.879724e-01	2.980000e+02	3.000000e+02	1.30418
3.288103e-01	6.414705e-01	1.326355e+00	9.956554e-02	1.879724e-01	2.980000e+02	3.000000e+02	1.30418
3.288103e-01	6.414705e-01	1.326355e+00	9.956554e-02	1.879724e-01	2.980000e+02	3.000000e+02	1.30418
3.288103e-01	6.414705e-01	1.326355e+00	9.956554e-02	1.879724e-01	2.980000e+02	3.000000e+02	1.30418
3.288103e-01	6.414705e-01	1.326355e+00	9.956556e-02	1.879724e-01	2.980000e+02	3.000000e+02	1.30418
3.288103e-01	6.414705e-01	1.326355e+00	9.956554e-02	1.879724e-01	2.980000e+02	3.000000e+02	1.30418
3.335997e-01	6.475632e-01	1.237347e+00	8.058809e-02	1.864112e-01	2.980000e+02	3.000000e+02	1.30390
3.335997e-01	6.475632e-01	1.237347e+00	8.058809e-02	1.864112e-01	2.980000e+02	3.000000e+02	1.30390
3.335997e-01	6.475632e-01	1.237347e+00	8.058809e-02	1.864112e-01	2.980000e+02	3.000000e+02	1.30390
3.335997e-01	6.475632e-01	1.237347e+00	8.058809e-02	1.864112e-01	2.980000e+02	3.000000e+02	1.30390
3.335997e-01	6.475632e-01	1.237347e+00	8.058811e-02	1.864112e-01	2.980000e+02	3.000000e+02	1.30390
3.335997e-01	6.475632e-01	1.237347e+00	8.058809e-02	1.864112e-01	2.980000e+02	3.000000e+02	1.30390
3.418781e-01	6.579317e-01	1.061559e+00	4.149446e-02	1.827800e-01	2.980000e+02	3.000000e+02	1.30360
3.418781e-01	6.579317e-01	1.061559e+00	4.149446e-02	1.827800e-01	2.980000e+02	3.000000e+02	1.30360
3.418781e-01	6.579317e-01	1.061559e+00	4.149446e-02	1.827800e-01	2.980000e+02	3.000000e+02	1.30360
3.418781e-01	6.579317e-01	1.061559e+00	4.149446e-02	1.827800e-01	2.980000e+02	3.000000e+02	1.30360
3.418781e-01	6.579317e-01	1.061559e+00	4.149447e-02	1.827800e-01	2.980000e+02	3.000000e+02	1.30360
3.418781e-01	6.579317e-01	1.061559e+00	4.149446e-02	1.827800e-01	2.980000e+02	3.000000e+02	1.30360
3.437622e-01	6.602266e-01	1.019149e+00	2.799987e-02	1.813400e-01	2.980000e+02	3.000000e+02	1.30306
3.437622e-01	6.602266e-01	1.019149e+00	2.799987e-02	1.813400e-01	2.980000e+02	3.000000e+02	1.30306
3.437622e-01	6.602266e-01	1.019149e+00	2.799987e-02	1.813400e-01	2.980000e+02	3.000000e+02	1.30306
3.437622e-01	6.602266e-01	1.019149e+00	2.799987e-02	1.813400e-01	2.980000e+02	3.000000e+02	1.30306
3.437622e-01	6.602266e-01	1.019149e+00	2.799988e-02	1.813400e-01	2.980000e+02	3.000000e+02	1.30306
3.437622e-01	6.602266e-01	1.019149e+00	2.799987e-02	1.813400e-01	2.980000e+02	3.000000e+02	1.30306
3.703589e-01	6.935930e-01	7.054689e-01	-5.922164e-02	1.714577e-01	2.980000e+02	3.000000e+02	1.31032
3.610765e-01	6.825031e-01	9.455136e-01	4.116293e-03	1.784278e-01	2.980000e+02	3.000000e+02	1.30265
3.610765e-01	6.825031e-01	9.455136e-01	4.116293e-03	1.784278e-01	2.980000e+02	3.000000e+02	1.30265
3.610765e-01	6.825031e-01	9.455136e-01	4.116293e-03	1.784278e-01	2.980000e+02	3.000000e+02	1.30265
3.610765e-01	6.825031e-01	9.455137e-01	4.116293e-03	1.784278e-01	2.980000e+02	3.000000e+02	1.30265
3.610765e-01	6.825031e-01	9.455136e-01	4.116308e-03	1.784278e-01	2.980000e+02	3.000000e+02	1.30265
3.610765e-01	6.825031e-01	9.455136e-01	4.116293e-03	1.784278e-01	2.980000e+02	3.000000e+02	1.30265
3.682801e-01	6.910335e-01	7.829493e-01	-4.260626e-02	1.729917e-01	2.980000e+02	3.000000e+02	1.30237
3.682802e-01	6.910335e-01	7.829493e-01	-4.260626e-02	1.729917e-01	2.980000e+02	3.000000e+02	1.30237
3.682801e-01	6.910335e-01	7.829493e-01	-4.260626e-02	1.729917e-01	2.980000e+02	3.000000e+02	1.30237
3.682801e-01	6.910335e-01	7.829493e-01	-4.260626e-02	1.729917e-01	2.980000e+02	3.000000e+02	1.30237
3.682801e-01	6.910335e-01	7.829493e-01	-4.260628e-02	1.729917e-01	2.980000e+02	3.000000e+02	1.30237
3.682801e-01	6.910335e-01	7.829493e-01	-4.260626e-02	1.729917e-01	2.980000e+02	3.000000e+02	1.30237
3.696143e-01	6.924490e-01	7.445004e-01	-5.987189e-02	1.705148e-01	2.980000e+02	3.000000e+02	1.30133
3.696143e-01	6.924490e-01	7.445004e-01	-5.987189e-02	1.705148e-01	2.980000e+02	3.000000e+02	1.30133
3.696143e-01	6.924490e-01	7.445004e-01	-5.987189e-02	1.705148e-01	2.980000e+02	3.000000e+02	1.30133
3.696143e-01	6.924490e-01	7.445004e-01	-5.987189e-02	1.705148e-01	2.980000e+02	3.000000e+02	1.30133
3.696143e-01	6.924490e-01	7.445004e-01	-5.987191e-02	1.705148e-01	2.980000e+02	3.000000e+02	1.30133
3.696143e-01	6.924490e-01	7.445004e-01	-5.987189e-02	1.705148e-01	2.980000e+02	3.000000e+02	1.30133
3.872381e-01	7.137736e-01	5.775738e-01	-1.236484e-01	1.607772e-01	2.980000e+02	3.000000e+02	1.30161
3.768985e-01	7.014709e-01	7.044563e-01	-7.648849e-02	1.677680e-01	2.980000e+02	3.000000e+02	1.30095
3.768986e-01	7.014709e-01	7.044563e-01	-7.648849e-02	1.677680e-01	2.980000e+02	3.000000e+02	1.30095
3.768985e-01	7.014709e-01	7.044563e-01	-7.648849e-02	1.677680e-01	2.980000e+02	3.000000e+02	1.30095
3.768985e-01	7.014709e-01	7.044563e-01	-7.648849e-02	1.677680e-01	2.980000e+02	3.000000e+02	1.30095
3.768985e-01	7.014709e-01	7.044563e-01	-7.648851e-02	1.677680e-01	2.980000e+02	3.000000e+02	1.30095
3.768985e-01	7.014709e-01	7.044563e-01	-7.648849e-02	1.677680e-01	2.980000e+02	3.000000e+02	1.30095
3.869747e-01	7.137395e-01	6.212226e-01	-1.100297e-01	1.626077e-01	2.980000e+02	3.000000e+02	1.30023
3.869747e-01	7.137395e-01	6.212226e-01	-1.100297e-01	1.626077e-01	2.980000e+02	3.000000e+02	1.30023
3.869747e-01	7.137395e-01	6.212226e-01	-1.100297e-01	1.626077e-01	2.980000e+02	3.000000e+02	1.30023
3.869747e-01	7.137395e-01	6.212226e-01	-1.100297e-01	1.626077e-01	2.980000e+02	3.000000e+02	1.30023
3.869747e-01	7.137395e-01	6.212226e-01	-1.100297e-01	1.626077e-01	2.980000e+02	3.000000e+02	1.30023
3.869747e-01	7.137395e-01	6.212226e-01	-1.100297e-01	1.626078e-01	2.980000e+02	3.000000e+02	1.30023
3.900404e-01	7.164138e-01	5.179643e-01	-1.557376e-01	1.546703e-01	2.980000e+02	3.000000e+02	1.29941
3.900404e-01	7.164138e-01	5.179643e-01	-1.557376e-01	1.546703e-01	2.980000e+02	3.000000e+02	1.29941
3.900404e-01	7.164138e-01	5.179643e-01	-1.557376e-01	1.546703e-01	2.980000e+02	3.000000e+02	1.29941
3.900404e-01	7.164138e-01	5.179644e-01	-1.557376e-01	1.546703e-01	2.980000e+02	3.000000e+02	1.29941
3.900404e-01	7.164138e-01	5.179643e-01	-1.557376e-01	1.546703e-01	2.980000e+02	3.000000e+02	1.29941
3.900404e-01	7.164138e-01	5.179643e-01	-1.557376e-01	1.546703e-01	2.980000e+02	3.000000e+02	1.29941
3.915218e-01	7.174317e-01	4.725673e-01	-1.824748e-01	1.489074e-01	2.980000e+02	3.000000e+02	1.29826
3.915218e-01	7.174317e-01	4.725673e-01	-1.824748e-01	1.489074e-01	2.980000e+02	3.000000e+02	1.29826
3.915218e-01	7.174317e-01	4.725673e-01	-1.824748e-01	1.489074e-01	2.980000e+02	3.000000e+02	1.29826
3.915218e-01	7.174317e-01	4.725673e-01	-1.824748e-01	1.489074e-01	2.980000e+02	3.000000e+02	1.29826
3.915218e-01	7.174317e-01	4.725673e-01	-1.824748e-01	1.489074e-01	2.980000e+02	3.000000e+02	1.29826
