0.98	1.21E-4	1.23E-4	1.17E-4	1.16E-4	1.21E-4	1.17E-4	1.07E-4	8.5729E-5	7.40015E-5	7.322E-5	7.1813E-5	6.797E-5	6.9059E-5
1	1.38E-4	1.35E-4	1.31E-4	1.28E-4	1.33E-4	1.28E-4	1.18E-4	9.9623E-5	8.3942E-5	8.51805E-5	7.9239E-5	7.78335E-5	7.6553E-5
0.98	1.24E-4	1.3E-4	1.18E-4	1.23E-4	1.32E-4	1.17E-4	1.08E-4	8.7015E-5	7.3801E-5	7.597E-5	7.19245E-5	7.0046E-5	6.89315E-5
0.96	1.08E-4	1.14E-4	1.06E-4	1.07E-4	1.12E-4	1.07E-4	9.733E-5	7.86535E-5	6.72065E-5	6.4068E-5	6.36045E-5	6.08735E-5	6.15855E-5
0.94	9.6068E-5	9.62735E-5	9.6066E-5	9.562E-5	1.01E-4	9.6804E-5	8.7315E-5	8.514E-5	6.0921E-5	5.6722E-5	5.66595E-5	5.5596E-5	5.60845E-5
0.92	8.47215E-5	8.56325E-5	8.7373E-5	8.65185E-5	9.1727E-5	8.6702E-5	7.9828E-5	6.1165E-5	5.3458E-5	5.08785E-5	5.12315E-5	4.9729E-5	5.0174E-5
0.9	7.82905E-5	7.79375E-5	7.9209E-5	7.8546E-5	8.3533E-5	7.8645E-5	7.248E-5	6.79485E-5	4.84665E-5	4.57465E-5	4.5671E-5	4.4649E-5	4.5191E-5
0.88	7.1918E-5	6.95775E-5	7.00285E-5	7.05405E-5	7.497E-5	7.0997E-5	6.5168E-5	6.4747E-5	4.3385E-5	4.112E-5	4.12105E-5	4.0308E-5	4.10675E-5
0.86	6.1674E-5	6.3261E-5	6.31295E-5	6.39145E-5	6.7943E-5	6.3734E-5	5.7733E-5	4.19755E-5	3.9076E-5	3.72605E-5	3.7105E-5	3.64375E-5	3.7534E-5
0.84	5.6934E-5	5.7279E-5	5.7132E-5	5.7805E-5	6.1257E-5	5.7946E-5	5.3168E-5	4.9394E-5	3.52395E-5	3.35375E-5	3.374E-5	3.31425E-5	3.3556E-5
0.82	6.08725E-5	5.1805E-5	5.2204E-5	5.24375E-5	5.554E-5	5.2462E-5	4.8081E-5	3.58705E-5	3.1957E-5	3.00015E-5	3.0293E-5	2.98265E-5	3.05715E-5
0.8	5.0609E-5	4.65565E-5	4.6848E-5	4.7482E-5	4.9858E-5	4.6901E-5	4.3463E-5	3.2353E-5	2.87935E-5	2.7341E-5	2.7665E-5	2.71185E-5	2.7593E-5
0.78	4.21285E-5	4.22905E-5	4.20515E-5	4.20585E-5	4.4902E-5	4.2748E-5	3.9111E-5	2.92165E-5	2.6025E-5	2.45025E-5	2.46575E-5	2.4489E-5	2.485E-5
0.76	3.7999E-5	3.80215E-5	3.8223E-5	3.82395E-5	4.0972E-5	3.8764E-5	3.544E-5	2.647E-5	2.33625E-5	2.2203E-5	2.2638E-5	2.2546E-5	2.2392E-5
0.74	3.4504E-5	3.393E-5	3.388E-5	3.43505E-5	3.6886E-5	3.5047E-5	3.1807E-5	2.38195E-5	2.10175E-5	2.0024E-5	2.0698E-5	2.0567E-5	2.02735E-5
0.72	2.9161E-5	3.0803E-5	3.05705E-5	3.0802E-5	3.2918E-5	3.1344E-5	2.8579E-5	2.1554E-5	1.89815E-5	1.8319E-5	1.87095E-5	1.8322E-5	1.83755E-5
0.7	2.6554E-5	2.7549E-5	2.7612E-5	2.80385E-5	2.9465E-5	2.8188E-5	2.5699E-5	1.91995E-5	1.7032E-5	1.61615E-5	1.67845E-5	1.6318E-5	1.63515E-5
0.68	2.4264E-5	2.5332E-5	2.47605E-5	2.5328E-5	2.6576E-5	2.5257E-5	2.308E-5	1.75005E-5	1.52805E-5	1.47525E-5	1.5138E-5	1.4709E-5	1.5091E-5
0.66	2.18435E-5	2.29135E-5	2.2193E-5	2.28135E-5	2.3839E-5	2.2613E-5	2.0571E-5	1.53925E-5	1.38265E-5	1.34245E-5	1.35595E-5	1.3266E-5	1.3336E-5
0.64	2.01395E-5	2.0468E-5	2.0015E-5	2.04385E-5	2.1532E-5	2.0408E-5	1.827E-5	1.38245E-5	1.0747E-5	1.02515E-5	1.0573E-5	1.0422E-5	1.04615E-5
0.62	1.78025E-5	1.82265E-5	1.7919E-5	1.82725E-5	1.9277E-5	1.818E-5	1.6397E-5	1.08825E-5	1.0576E-5	1.02735E-5	1.05065E-5	1.03245E-5	1.0511E-5
0.6	1.6246E-5	1.61825E-5	1.6068E-5	1.65245E-5	1.729E-5	1.6135E-5	1.4587E-5	1.0748E-5	9.51775E-6	9.14645E-6	9.45795E-6	9.3251E-6	9.3554E-6
0.58	1.4822E-5	1.484E-5	1.42695E-5	1.47465E-5	1.5347E-5	1.4412E-5	1.2987E-5	9.6617E-6	8.5181E-6	8.2126E-6	8.4439E-6	8.3289E-6	8.48115E-6
0.56	1.2568E-5	1.31425E-5	1.2928E-5	1.21145E-5	1.3786E-5	1.285E-5	9.916E-6	8.66515E-6	7.6064E-6	7.2982E-6	7.6175E-6	7.54805E-6	7.61075E-6
0.54	1.21915E-5	1.0492E-5	9.7739E-6	1.04815E-5	1.0549E-5	9.9278E-6	9.6341E-6	7.71355E-6	6.7899E-6	6.48415E-6	6.85715E-6	6.77095E-6	6.77705E-6
0.52	1.06879E-5	1.03171E-5	9.55995E-6	9.72995E-6	1.0302E-5	9.5197E-6	8.6211E-6	6.9005E-6	6.0552E-6	5.81595E-6	6.1005E-6	6.03145E-6	6.12345E-6
0.5	1.08921E-5	9.2346E-6	8.4536E-6	8.68555E-6	9.1606E-6	8.484E-6	7.5779E-6	6.1409E-6	5.4212E-6	5.1246E-6	5.3821E-6	5.34285E-6	5.4118E-6
0.48	8.73735E-6	8.04395E-6	7.4149E-6	7.6683E-6	8.091E-6	7.465E-6	6.6456E-6	5.42195E-6	4.82765E-6	4.59855E-6	4.79595E-6	4.76545E-6	4.74555E-6
0.46	7.7968E-6	7.11155E-6	6.51905E-6	6.7173E-6	7.0773E-6	6.5732E-6	5.8888E-6	4.7826E-6	4.22745E-6	4.02825E-6	4.3064E-6	4.17535E-6	4.2487E-6
0.44	7.2691E-6	6.03895E-6	5.73975E-6	5.91125E-6	6.1525E-6	5.7489E-6	5.1424E-6	4.24235E-6	3.7674E-6	3.58225E-6	3.81075E-6	3.68745E-6	3.80485E-6
0.42	6.3103E-6	5.21025E-6	5.0675E-6	5.1849E-6	5.3948E-6	5.0634E-6	4.4839E-6	3.734E-6	3.27765E-6	3.1671E-6	3.36135E-6	3.24575E-6	3.2984E-6
0.4	5.28135E-6	4.7129E-6	4.39635E-6	4.5659E-6	4.6973E-6	4.3936E-6	3.8131E-6	3.2491E-6	2.86385E-6	2.7618E-6	2.93955E-6	2.8101E-6	2.93685E-6
0.38	4.83565E-6	4.14665E-6	3.90145E-6	3.95395E-6	4.0492E-6	3.7919E-6	3.3048E-6	2.82335E-6	2.475E-6	2.39865E-6	2.55115E-6	2.4653E-6	2.553E-6
0.36	4.2166E-6	3.56045E-6	3.2758E-6	3.4519E-6	3.5064E-6	3.3059E-6	2.8624E-6	2.6188E-6	2.14065E-6	2.07395E-6	2.1863E-6	2.101E-6	2.20205E-6
0.34	3.54425E-6	3.055E-6	2.77745E-6	2.9398E-6	2.9667E-6	2.811E-6	2.4493E-6	2.28625E-6	1.84715E-6	1.7819E-6	1.89695E-6	1.8338E-6	1.85965E-6
0.32	2.99245E-6	2.59165E-6	2.3815E-6	2.491E-6	2.5461E-6	2.3984E-6	2.0957E-6	1.92095E-6	1.5804E-6	1.4897E-6	1.6057E-6	1.56945E-6	1.5528E-6
0.3	2.50185E-6	2.18755E-6	2.0223E-6	2.07975E-6	2.1394E-6	2.0135E-6	1.7413E-6	1.64145E-6	1.34035E-6	1.24885E-6	1.31005E-6	1.3041E-6	1.3016E-6
0.28	2.08705E-6	1.8326E-6	1.64945E-6	1.76235E-6	1.7542E-6	1.6752E-6	1.4457E-6	1.33275E-6	1.0885E-6	1.0383E-6	1.07535E-6	1.1067E-6	1.1007E-6
0.26	1.75585E-6	1.48435E-6	1.33815E-6	1.433E-6	1.4691E-6	1.3256E-6	1.1956E-6	1.04317E-6	9.07915E-7	8.4235E-7	8.8046E-7	8.59205E-7	8.66165E-7
0.24	1.39685E-6	1.2019E-6	1.07115E-6	1.14205E-6	1.1794E-6	1.0286E-6	9.4494E-7	8.64195E-7	7.16815E-7	6.34195E-7	7.0517E-7	6.56725E-7	6.8664E-7
0.22	1.08667E-6	9.45115E-7	8.08315E-7	8.7462E-7	8.8247E-7	8.2129E-7	7.1263E-7	6.62665E-7	5.1444E-7	4.7673E-7	5.34145E-7	5.34615E-7	5.4101E-7
0.2	8.42925E-7	6.72455E-7	5.9139E-7	6.13695E-7	6.4859E-7	5.9153E-7	4.9397E-7	4.95565E-7	3.8375E-7	3.59255E-7	3.84895E-7	3.5294E-7	3.7609E-7
0.18	6.09735E-7	4.9368E-7	3.9035E-7	4.126E-7	4.8594E-7	4.026E-7	1.2948E-7	3.54905E-7	2.3261E-7	2.0513E-7	2.0898E-7	2.2843E-7	2.4857E-7
0.16	3.6855E-7	2.85845E-7	2.0537E-7	2.2804E-7	2.8837E-7	2.3024E-7	1.5878E-7	1.86275E-7	1.2382E-7	1.0145E-7	8.45205E-8	1.15487E-7	1.1016E-7
0.14	1.88995E-7	1.2647E-7	4.63375E-8	9.46175E-8	1.1898E-7	4.1476E-8	3.4801E-8	1.88985E-8	-1.64613E-8	-1.11425E-8	-7.88905E-9	1.16483E-8	-2.2747E-8
0.12	2.21495E-8	-6.70135E-8	-9.3233E-8	-6.41635E-8	-2.243E-8	-8.6605E-8	-7.4169E-8	-7.79445E-8	-1.07429E-7	-1.1934E-7	-1.2384E-7	-1.01144E-7	-1.33635E-7
0.1	-1.44967E-7	-1.9209E-7	-2.29405E-7	-2.0508E-7	-1.8553E-7	-1.9859E-7	-1.8777E-7	-1.67385E-7	-2.16945E-7	-1.8992E-7	-1.93985E-7	-1.89705E-7	-2.0331E-7
0.08	-3.1084E-7	-3.4089E-7	-3.4101E-7	-2.83175E-7	-3.0185E-7	-2.8563E-7	-3.1436E-7	-2.68235E-7	-2.6602E-7	-2.7948E-7	-2.53585E-7	-2.78805E-7	-2.55275E-7
0.06	-4.4379E-7	-4.2018E-7	-4.45885E-7	-4.2309E-7	-3.9896E-7	-3.7365E-7	-3.5699E-7	-3.5378E-7	-3.32975E-7	-3.4512E-7	-3.16205E-7	-3.2935E-7	-3.147E-7
0.04	-5.78515E-7	-5.458E-7	-5.22655E-7	-4.9409E-7	-4.8379E-7	-4.5914E-7	-4.263E-7	-3.9639E-7	-4.0976E-7	-4.11175E-7	-3.92115E-7	-3.74555E-7	-3.7215E-7
0.02	-6.94925E-7	-6.1879E-7	-6.27045E-7	-5.82505E-7	-5.6805E-7	-5.0222E-7	-4.9103E-7	-4.62855E-7	-4.72725E-7	-4.47695E-7	-4.50135E-7	-4.4415E-7	-4.3902E-7
0	-8.0093E-7	-7.39955E-7	-6.9561E-7	-6.6105E-7	-6.0721E-7	-6.0293E-7	-5.9345E-7	-5.27055E-7	-5.4599E-7	-5.1396E-7	-4.8354E-7	-4.75045E-7	-4.88355E-7
-0.02	-9.1276E-7	-8.10665E-7	-7.8257E-7	-7.4634E-7	-6.9825E-7	-6.4461E-7	-6.1859E-7	-6.2507E-7	-5.7475E-7	-5.67415E-7	-5.50025E-7	-5.3203E-7	-5.33555E-7
-0.04	-1.0143E-6	-8.9406E-7	-8.68125E-7	-8.2615E-7	-7.8312E-7	-7.4962E-7	-6.7883E-7	-6.8713E-7	-6.4565E-7	-6.03565E-7	-6.07115E-7	-5.95555E-7	-5.6823E-7
-0.06	-1.14435E-6	-1.00201E-6	-9.772E-7	-9.48175E-7	-9.1983E-7	-8.2009E-7	-7.6531E-7	-7.58595E-7	-6.976E-7	-6.68995E-7	-6.828E-7	-6.56605E-7	-6.3769E-7
-0.08	-1.2698E-6	-1.1579E-6	-1.1007E-6	-1.07355E-6	-1.0086E-6	-9.5602E-7	-8.9038E-7	-8.5086E-7	-7.74405E-7	-7.37945E-7	-7.3585E-7	-7.2153E-7	-7.26505E-7
-0.1	-1.46495E-6	-1.26975E-6	-1.2915E-6	-1.2581E-6	-1.1695E-6	-1.076E-6	-1.0284E-6	-9.59625E-7	-8.8534E-7	-8.45085E-7	-8.2431E-7	-8.06555E-7	-7.9328E-7
-0.12	-1.6505E-6	-1.45885E-6	-1.4622E-6	-1.4231E-6	-1.4118E-6	-1.2849E-6	-1.1614E-6	-1.0971E-6	-9.84935E-7	-9.4945E-7	-9.2891E-7	-8.8099E-7	-8.67535E-7
-0.14	-1.8809E-6	-1.6642E-6	-1.72325E-6	-1.67925E-6	-1.6399E-6	-1.5139E-6	-1.3675E-6	-1.2713E-6	-1.1396E-6	-1.064E-6	-1.0508E-6	-1.01612E-6	-1.00577E-6
-0.16	-2.1263E-6	-1.94605E-6	-2.03125E-6	-1.9835E-6	-2.0038E-6	-1.7779E-6	-1.6464E-6	-1.44205E-6	-1.34155E-6	-1.22625E-6	-1.2083E-6	-1.17305E-6	-1.1424E-6
-0.18	-2.47655E-6	-2.32255E-6	-2.43845E-6	-2.40565E-6	-2.4951E-6	-2.2258E-6	-2.0425E-6	-1.72015E-6	-1.55705E-6	-1.4518E-6	-1.44975E-6	-1.35825E-6	-1.3337E-6
-0.2	-2.85985E-6	-2.7501E-6	-2.94725E-6	-2.92885E-6	-3.0506E-6	-2.7206E-6	-2.4956E-6	-2.08055E-6	-1.85185E-6	-1.7101E-6	-1.675E-6	-1.57255E-6	-1.5405E-6
-0.22	-3.27155E-6	-3.32435E-6	-3.6161E-6	-3.6159E-6	-3.8363E-6	-3.4256E-6	-3.1825E-6	-2.5146E-6	-2.22945E-6	-2.02905E-6	-2.01845E-6	-1.89035E-6	-1.86895E-6
-0.24	-3.95565E-6	-4.04575E-6	-4.52005E-6	-4.55515E-6	-4.8913E-6	-4.3447E-6	-3.9586E-6	-3.05665E-6	-2.7259E-6	-2.46685E-6	-2.47565E-6	-2.27715E-6	-2.18725E-6
-0.26	-4.72865E-6	-4.99885E-6	-5.7097E-6	-5.8238E-6	-6.2831E-6	-5.5827E-6	-5.0394E-6	-3.79275E-6	-3.35485E-6	-3.04365E-6	-3.03455E-6	-2.75665E-6	-2.6702E-6
-0.28	-5.72015E-6	-6.16905E-6	-7.2133E-6	-7.3609E-6	-8.022E-6	-7.1317E-6	-6.4098E-6	-4.7323E-6	-4.17245E-6	-3.7849E-6	-3.75825E-6	-3.3824E-6	-3.25755E-6
-0.3	-6.9244E-6	-7.79145E-6	-9.10655E-6	-9.38575E-6	-1.0185E-5	-9.1847E-6	-8.1756E-6	-5.9688E-6	-5.2498E-6	-4.7438E-6	-4.69125E-6	-4.1857E-6	-4.04825E-6
-0.32	-8.52065E-6	-9.8175E-6	-1.1557E-5	-1.20255E-5	-1.3202E-5	-1.1827E-5	-1.0672E-5	-7.46235E-6	-6.57705E-6	-5.94185E-6	-5.8232E-6	-5.2182E-6	-5.0227E-6
-0.34	-1.06285E-5	-1.2414E-5	-6.55995E-6	-7.21445E-6	-8.5134E-6	-7.1433E-6	-1.3368E-5	-9.37755E-6	-8.3502E-6	-7.46875E-6	-7.28165E-6	-6.53445E-6	-6.21195E-6
-0.36	-8.61255E-6	-7.37275E-6	-1.83215E-5	-1.9159E-5	-2.0918E-5	-1.8963E-5	-8.9482E-6	-1.18225E-5	-1.04905E-5	-9.3784E-6	-9.1335E-6	-8.12565E-6	-7.8266E-6
-0.38	-1.19423E-5	-1.9793E-5	-2.4014E-5	-2.4956E-5	-2.6871E-5	-2.4719E-5	-2.0949E-5	-7.4877E-6	-1.3235E-5	-1.18145E-5	-1.14515E-5	-1.0182E-5	-9.76275E-6
-0.4	-2.1089E-5	-2.57065E-5	-3.06355E-5	-3.16085E-5	-3.4228E-5	-3.1153E-5	-2.7141E-5	-1.81945E-5	-9.031E-6	-7.2973E-6	-7.12605E-6	-1.28015E-5	-1.2128E-5
-0.42	-2.70005E-5	-3.2562E-5	-3.85465E-5	-3.97585E-5	-4.2762E-5	-3.9292E-5	-3.4042E-5	-2.3394E-5	-2.00375E-5	-1.7815E-5	-1.7274E-5	-8.6394E-6	-7.55815E-6
-0.44	-3.4271E-5	-4.10195E-5	-4.82135E-5	-4.91805E-5	-5.2931E-5	-4.8936E-5	-4.2303E-5	-2.8951E-5	-2.5513E-5	-2.2883E-5	-2.20605E-5	-1.91945E-5	-1.81185E-5
-0.46	-4.3211E-5	-5.1115E-5	-5.9518E-5	-6.11505E-5	-6.5344E-5	-6.0359E-5	-5.2112E-5	-3.5773E-5	-3.17155E-5	-2.83305E-5	-2.73375E-5	-2.44695E-5	-2.29265E-5
-0.48	-5.37575E-5	-6.3649E-5	-7.36085E-5	-7.50555E-5	-7.9842E-5	-7.3952E-5	-6.4006E-5	-4.3765E-5	-3.88855E-5	-3.5084E-5	-3.34925E-5	-3.0161E-5	-2.8144E-5
-0.5	-6.73095E-5	-7.8829E-5	-9.01575E-5	-9.214E-5	-9.6815E-5	-8.9619E-5	-7.777E-5	-5.3379E-5	-4.7435E-5	-4.27915E-5	-4.08675E-5	-3.66325E-5	-3.42185E-5
