Offset	Energy	lambda	cap	A	QWidth	T0	T1	error
4.999749e+00	7.462796e-01	4.026486e-03	-1.270047e+00	-4.987220e-01	9.451903e-01	2.980000e+02	3.000000e+02	1.31194
4.999749e+00	7.462796e-01	4.026486e-03	-1.270047e+00	-4.987220e-01	9.451903e-01	2.980000e+02	3.000000e+02	1.31194
4.999749e+00	7.462796e-01	4.026501e-03	-1.270047e+00	-4.987220e-01	9.451903e-01	2.980000e+02	3.000000e+02	1.31194
4.999749e+00	7.462796e-01	4.026486e-03	-1.270047e+00	-4.987220e-01	9.451903e-01	2.980000e+02	3.000000e+02	1.31194
4.999749e+00	7.462796e-01	4.026486e-03	-1.270047e+00	-4.987221e-01	9.451903e-01	2.980000e+02	3.000000e+02	1.31194
4.999749e+00	7.462796e-01	4.026486e-03	-1.270047e+00	-4.987220e-01	9.451904e-01	2.980000e+02	3.000000e+02	1.31194
4.999749e+00	7.462796e-01	4.026296e-03	-1.270047e+00	-4.987220e-01	9.451903e-01	2.980000e+02	3.000000e+02	2.16164
4.999749e+00	7.462796e-01	4.026439e-03	-1.270047e+00	-4.987220e-01	9.451903e-01	2.980000e+02	3.000000e+02	1.31194
4.999749e+00	7.462796e-01	4.026439e-03	-1.270047e+00	-4.987220e-01	9.451903e-01	2.980000e+02	3.000000e+02	1.31194
4.999749e+00	7.462796e-01	4.026439e-03	-1.270047e+00	-4.987220e-01	9.451903e-01	2.980000e+02	3.000000e+02	1.31194
4.999749e+00	7.462796e-01	4.026454e-03	-1.270047e+00	-4.987220e-01	9.451903e-01	2.980000e+02	3.000000e+02	1.31194
4.999749e+00	7.462796e-01	4.026439e-03	-1.270047e+00	-4.987220e-01	9.451903e-01	2.980000e+02	3.000000e+02	1.31194
4.999749e+00	7.462796e-01	4.026439e-03	-1.270047e+00	-4.987221e-01	9.451903e-01	2.980000e+02	3.000000e+02	1.31194
4.999749e+00	7.462796e-01	4.026439e-03	-1.270047e+00	-4.987220e-01	9.451904e-01	2.980000e+02	3.000000e+02	1.31194
4.999749e+00	7.462796e-01	4.026439e-03	-1.270047e+00	-4.987220e-01	9.451903e-01	2.980000e+02	3.000000e+02	3.42858
5.000000e+00	7.500000e-01	1.570000e-01	-1.270000e+00	-7.000000e-01	3.500000e-01	2.980000e+02	3.000000e+02	2.10870
