Offset	Energy	lambda	cap	A	QWidth	T0	T1	error
1.788925e+00	7.000000e-01	9.551795e-01	-1.241475e+00	-1.285185e+00	9.959915e-03	2.980000e+02	3.000000e+02	2.23404
1.812283e+01	7.000000e-01	7.809265e-01	-5.829193e-01	-6.203581e-01	1.260735e-01	2.980000e+02	3.000000e+02	3.22843
8.388909e+00	7.000000e-01	2.859751e-01	-6.667067e-01	-8.905336e-01	2.415094e-01	2.980000e+02	3.000000e+02	2.82182
1.832071e+01	7.000000e-01	3.589764e-02	-5.378524e-01	-7.471315e-01	1.434684e-01	2.980000e+02	3.000000e+02	2.55511
4.237362e-01	7.000000e-01	9.428069e-01	-3.535174e-01	-1.143247e+00	2.420834e-01	2.980000e+02	3.000000e+02	1.65906
8.584432e+00	7.000000e-01	3.984164e-02	-8.648453e-02	-9.726444e-01	1.038903e-01	2.980000e+02	3.000000e+02	2.77132
2.762544e+00	7.000000e-01	9.541773e-01	-1.564258e+00	-1.202178e+00	2.085848e-01	2.980000e+02	3.000000e+02	2.90071
4.613346e+00	7.000000e-01	2.436140e-01	-1.706606e+00	-1.480781e+00	1.058555e-01	2.980000e+02	3.000000e+02	2.83647
1.483412e+01	7.000000e-01	8.457777e-01	-4.574130e-02	-1.399292e+00	2.536804e-02	2.980000e+02	3.000000e+02	2.21645
5.515931e-01	7.000000e-01	8.609535e-01	-7.011767e-01	-8.486001e-01	1.528794e-01	2.980000e+02	3.000000e+02	2.97940
3.339549e+00	7.000000e-01	4.591915e-01	-1.371084e+00	-9.063529e-01	7.998670e-03	2.980000e+02	3.000000e+02	2.88547
1.423662e+01	7.000000e-01	2.839477e-01	-9.902915e-01	-7.135583e-01	1.291518e-01	2.980000e+02	3.000000e+02	2.63555
1.743055e+00	7.000000e-01	4.573206e-01	-2.035520e+00	-1.199348e+00	1.839902e-01	2.980000e+02	3.000000e+02	2.86101
6.455843e+00	7.000000e-01	2.550919e-01	-1.842960e+00	-9.275074e-01	1.088467e-01	2.980000e+02	3.000000e+02	2.78984
4.124687e+00	7.000000e-01	5.563194e-01	-7.622678e-01	-1.292191e+00	1.471538e-01	2.980000e+02	3.000000e+02	2.89618
4.804460e-01	7.000000e-01	7.856827e-02	-1.336764e-01	-1.162755e+00	1.798818e-01	2.980000e+02	3.000000e+02	2.89466
3.582439e+00	7.000000e-01	5.922608e-01	-2.969134e-02	-7.332003e-01	1.916006e-01	2.980000e+02	3.000000e+02	2.90031
1.027654e+01	7.000000e-01	5.118379e-01	-8.282012e-01	-6.342694e-01	2.128659e-01	2.980000e+02	3.000000e+02	3.09784
3.697188e+00	7.000000e-01	2.478006e-01	-1.640635e+00	-7.230669e-01	1.395246e-01	2.980000e+02	3.000000e+02	2.79117
9.943826e+00	7.000000e-01	3.665844e-01	-5.012626e-01	-5.515697e-01	1.473451e-01	2.980000e+02	3.000000e+02	2.60894
1.775798e+01	7.000000e-01	6.817573e-01	-1.872894e+00	-9.052958e-01	8.614983e-02	2.980000e+02	3.000000e+02	3.03114
2.269619e+00	7.000000e-01	5.170864e-01	-1.508463e+00	-1.279355e+00	2.321259e-01	2.980000e+02	3.000000e+02	2.86279
1.098431e+01	7.000000e-01	4.313170e-01	-1.010561e-01	-1.441700e+00	1.568630e-01	2.980000e+02	3.000000e+02	2.76965
2.074372e+00	7.000000e-01	5.267964e-01	-6.454805e-01	-1.457920e+00	2.320090e-01	2.980000e+02	3.000000e+02	2.92518
7.024584e+00	7.000000e-01	4.340177e-01	-8.774886e-01	-9.565569e-01	1.617835e-01	2.980000e+02	3.000000e+02	2.77952
2.291419e+00	7.000000e-01	7.825043e-01	-4.404642e-01	-2.137874e-01	6.577922e-04	2.980000e+02	3.000000e+02	3.07666
2.971914e+00	7.000000e-01	5.531455e-01	-2.021528e+00	-5.746111e-01	1.425911e-01	2.980000e+02	3.000000e+02	2.83994
9.187219e+00	7.000000e-01	6.381535e-01	-1.055531e+00	-2.726917e-01	1.636952e-01	2.980000e+02	3.000000e+02	2.68774
1.635219e+01	7.000000e-01	6.101282e-01	-9.844813e-01	-4.066293e-01	1.830061e-01	2.980000e+02	3.000000e+02	3.25452
5.171948e-01	7.000000e-01	5.027572e-01	-1.799246e+00	-1.155733e+00	1.792595e-01	2.980000e+02	3.000000e+02	2.85361
1.503385e+01	7.000000e-01	9.253869e-01	-7.975203e-01	-8.788906e-01	1.591900e-01	2.980000e+02	3.000000e+02	3.19584
4.455280e+00	7.000000e-01	6.660468e-01	-1.608561e+00	-7.195578e-01	2.294161e-01	2.980000e+02	3.000000e+02	3.18026
1.258570e+01	7.000000e-01	3.289647e-01	-3.395688e-02	-8.894407e-01	1.586012e-01	2.980000e+02	3.000000e+02	2.70541
2.207940e+00	7.000000e-01	6.707962e-01	-3.602249e-01	-1.480374e+00	1.999648e-01	2.980000e+02	3.000000e+02	2.88339
1.089310e+01	7.000000e-01	4.166774e-01	-1.334025e-01	-9.059099e-01	8.927944e-02	2.980000e+02	3.000000e+02	2.77552
3.398995e+00	7.000000e-01	3.409530e-01	-1.140793e+00	-4.325230e-01	1.242001e-02	2.980000e+02	3.000000e+02	2.90990
5.687002e+00	7.000000e-01	2.646918e-01	-2.133792e-01	-1.471801e+00	2.039522e-01	2.980000e+02	3.000000e+02	2.82059
4.416172e+00	7.000000e-01	5.051738e-01	-9.289164e-01	-5.981658e-01	2.485881e-01	2.980000e+02	3.000000e+02	3.13252
7.799599e+00	7.000000e-01	2.280809e-01	-5.687096e-01	-1.368325e+00	2.118193e-01	2.980000e+02	3.000000e+02	2.78553
8.156018e+00	7.000000e-01	7.145587e-01	-3.034151e-01	-1.362457e+00	1.108322e-01	2.980000e+02	3.000000e+02	2.76108
1.479804e+00	7.000000e-01	7.348302e-01	-2.427971e+00	-1.477918e-01	2.451744e-01	2.980000e+02	3.000000e+02	2.89137
2.684038e+00	7.000000e-01	4.093117e-01	-3.011003e-01	-1.361380e+00	7.463466e-02	2.980000e+02	3.000000e+02	2.88906
1.988245e+01	7.000000e-01	6.951684e-02	-5.618325e-01	-8.876431e-01	1.560783e-01	2.980000e+02	3.000000e+02	2.50712
1.515555e+01	7.000000e-01	8.073096e-01	-1.607398e+00	-9.638860e-01	2.175703e-01	2.980000e+02	3.000000e+02	3.36844
6.234700e+00	7.000000e-01	6.789862e-01	-1.486388e+00	-1.405333e+00	3.577086e-02	2.980000e+02	3.000000e+02	2.82775
4.650129e+00	7.000000e-01	8.314693e-01	-1.431516e+00	-7.596492e-01	2.303958e-01	2.980000e+02	3.000000e+02	3.39773
1.966013e+00	7.000000e-01	5.584683e-01	-1.258761e+00	-1.398424e+00	2.496753e-01	2.980000e+02	3.000000e+02	2.89382
1.153033e+01	7.000000e-01	8.516669e-01	-4.941165e-01	-1.204601e+00	7.558268e-02	2.980000e+02	3.000000e+02	2.33397
5.575257e+00	7.000000e-01	5.333679e-01	-1.360584e+00	-1.794368e-01	1.442691e-01	2.980000e+02	3.000000e+02	2.87897
2.544207e+00	7.000000e-01	7.727797e-01	-1.478233e+00	-1.288993e+00	1.213765e-01	2.980000e+02	3.000000e+02	2.73523
1.527088e+01	7.000000e-01	6.062721e-02	-1.413119e-02	-5.491771e-01	2.079239e-01	2.980000e+02	3.000000e+02	2.63766
7.697295e+00	7.000000e-01	8.796654e-01	-1.252935e+00	-1.218310e+00	4.670566e-03	2.980000e+02	3.000000e+02	2.39347
6.912864e+00	7.000000e-01	6.760952e-01	-2.210481e+00	-1.045271e+00	2.029471e-01	2.980000e+02	3.000000e+02	3.14867
1.628710e+01	7.000000e-01	4.873160e-01	-9.545842e-02	-1.351189e+00	2.153642e-01	2.980000e+02	3.000000e+02	2.69102
6.409443e+00	7.000000e-01	9.082070e-01	-5.977744e-01	-3.390363e-01	2.285820e-01	2.980000e+02	3.000000e+02	3.42579
1.927396e+01	7.000000e-01	5.845794e-01	-9.391976e-01	-1.115097e+00	1.485092e-01	2.980000e+02	3.000000e+02	2.52815
1.331555e+01	7.000000e-01	1.048377e-01	-2.011617e-01	-8.827495e-01	1.863254e-01	2.980000e+02	3.000000e+02	2.67944
3.125100e+00	7.000000e-01	9.777799e-01	-1.167534e+00	-1.338401e+00	1.044808e-01	2.980000e+02	3.000000e+02	1.66410
1.162973e+01	7.000000e-01	7.512802e-01	-8.768207e-01	-1.066231e+00	2.403037e-01	2.980000e+02	3.000000e+02	2.43639
1.395371e+01	7.000000e-01	8.739431e-01	-1.832593e+00	-7.302491e-01	9.624662e-02	2.980000e+02	3.000000e+02	3.23364
2.222769e+00	7.000000e-01	1.755408e-01	-2.067432e+00	-9.819435e-01	1.100034e-01	2.980000e+02	3.000000e+02	2.85467
1.378768e+00	7.000000e-01	9.056755e-01	-7.740264e-01	-9.384313e-01	1.402534e-01	2.980000e+02	3.000000e+02	2.90530
8.947532e+00	7.000000e-01	9.174017e-01	-1.316084e+00	-1.162617e+00	5.781880e-02	2.980000e+02	3.000000e+02	1.98610
1.912054e+01	7.000000e-01	1.393550e-01	-1.312363e+00	-9.207588e-01	1.030502e-01	2.980000e+02	3.000000e+02	2.52854
4.233215e+00	7.000000e-01	1.981708e-01	-5.700979e-01	-1.112496e+00	3.038318e-03	2.980000e+02	3.000000e+02	2.84184
4.350436e+00	7.000000e-01	8.085637e-02	-3.798975e-01	-1.182914e+00	1.241968e-01	2.980000e+02	3.000000e+02	2.84006
2.005936e-01	7.000000e-01	9.131972e-01	-1.986727e+00	-3.329835e-01	1.465216e-01	2.980000e+02	3.000000e+02	2.93799
1.267382e+01	7.000000e-01	3.646119e-01	-2.047897e+00	-9.686181e-01	7.801973e-02	2.980000e+02	3.000000e+02	2.76213
3.093978e+00	7.000000e-01	5.747680e-01	-4.897382e-01	-9.455427e-01	1.451389e-01	2.980000e+02	3.000000e+02	2.83925
8.738176e+00	7.000000e-01	8.986610e-01	-1.262197e-01	-1.499461e+00	2.420719e-01	2.980000e+02	3.000000e+02	2.18188
2.263230e+00	7.000000e-01	8.684906e-01	-9.096645e-02	-2.083246e-01	2.073064e-01	2.980000e+02	3.000000e+02	2.14257
4.073077e+00	7.000000e-01	5.707145e-01	-1.445147e+00	-7.567199e-01	1.334116e-01	2.980000e+02	3.000000e+02	2.94111
1.433262e+01	7.000000e-01	9.021816e-01	-3.273810e-01	-1.205222e+00	6.170351e-02	2.980000e+02	3.000000e+02	1.48534
5.257287e+00	7.000000e-01	7.846146e-01	-3.933649e-02	-8.710501e-01	2.296141e-02	2.980000e+02	3.000000e+02	2.70393
6.790660e+00	7.000000e-01	3.958239e-01	-1.693101e+00	-1.012945e+00	1.436893e-02	2.980000e+02	3.000000e+02	2.81869
1.788925e+00	7.000000e-01	7.765792e-01	-3.440599e-01	-6.165429e-01	9.959915e-03	2.980000e+02	3.000000e+02	2.64097
1.812283e+01	7.000000e-01	5.801064e-01	-2.280129e+00	-1.256419e+00	1.431758e-01	2.980000e+02	3.000000e+02	2.57219
8.388909e+00	7.000000e-01	3.758146e-01	-1.302751e-01	-1.279866e+00	2.415094e-01	2.980000e+02	3.000000e+02	2.79734
4.765732e+00	7.000000e-01	7.584260e-01	-5.378524e-01	-1.018354e+00	9.860910e-02	2.980000e+02	3.000000e+02	2.65883
7.934391e+00	7.000000e-01	1.969752e-01	-3.535174e-01	-1.143247e+00	2.420834e-01	2.980000e+02	3.000000e+02	2.78325
6.955723e+00	7.000000e-01	9.799675e-01	-5.676930e-01	-2.368225e-01	1.038903e-01	2.980000e+02	3.000000e+02	3.55125
5.272365e+00	7.000000e-01	3.165253e-02	-6.977008e-01	-5.883997e-01	1.753718e-01	2.980000e+02	3.000000e+02	2.84373
3.743576e+00	7.000000e-01	2.436140e-01	-6.192950e-02	-4.020279e-01	8.274826e-02	2.980000e+02	3.000000e+02	2.85078
5.397684e+00	7.000000e-01	2.471944e-01	-4.003272e-01	-1.247765e+00	9.771138e-02	2.980000e+02	3.000000e+02	2.82453
2.066440e+00	7.000000e-01	8.409770e-01	-1.505343e+00	-7.800024e-01	1.115569e-01	2.980000e+02	3.000000e+02	3.21292
2.545946e+00	7.000000e-01	2.329710e-01	-1.089143e+00	-7.036431e-01	1.473133e-01	2.980000e+02	3.000000e+02	2.73585
5.540185e+00	7.000000e-01	2.839477e-01	-2.223103e+00	-3.993969e-01	7.789944e-02	2.980000e+02	3.000000e+02	2.82200
1.743055e+00	7.000000e-01	4.970422e-01	-2.035520e+00	-1.199348e+00	1.784950e-01	2.980000e+02	3.000000e+02	2.84964
1.517373e+01	7.000000e-01	4.991883e-01	-8.514144e-01	-1.167675e+00	5.835125e-02	2.980000e+02	3.000000e+02	2.71697
1.183980e+01	7.000000e-01	4.738037e-01	-3.217282e-01	-8.492748e-01	2.006768e-01	2.980000e+02	3.000000e+02	2.77221
9.020934e+00	7.000000e-01	5.507541e-01	-1.336764e-01	-7.938444e-01	2.406600e-01	2.980000e+02	3.000000e+02	2.82161
1.401093e+01	7.000000e-01	5.922608e-01	-2.382980e-01	-1.072231e+00	2.093148e-01	2.980000e+02	3.000000e+02	2.71803
