Offset	Energy	lambda	cap	A	QWidth	T0	T1	error
1.342446e+01	7.000000e-01	8.266276e-01	-4.752359e-01	-1.056288e-01	7.729833e-04	2.980000e+02	3.000000e+02	3.34641
7.092755e+00	7.000000e-01	7.829876e-02	-2.277933e+00	-1.317203e+00	9.081620e-02	2.980000e+02	3.000000e+02	2.25700
1.350523e+01	7.000000e-01	1.679094e-01	-2.179344e+00	-1.409485e+00	1.985335e-01	2.980000e+02	3.000000e+02	1.94838
5.226032e+00	7.000000e-01	4.913917e-02	-1.512263e+00	-9.138688e-02	2.006382e-01	2.980000e+02	3.000000e+02	2.36217
1.100295e+01	7.000000e-01	9.990467e-01	-9.721275e-01	-1.435927e+00	1.798061e-01	2.980000e+02	3.000000e+02	2.69431
1.504558e+01	7.000000e-01	5.389794e-01	-1.172076e+00	-1.029741e+00	2.322658e-02	2.980000e+02	3.000000e+02	2.01734
1.228711e+01	7.000000e-01	5.222517e-01	-1.009060e+00	-9.854980e-01	1.344464e-01	2.980000e+02	3.000000e+02	2.49115
1.742761e-01	7.000000e-01	6.555546e-02	-9.204518e-02	-5.917960e-01	1.892538e-01	2.980000e+02	3.000000e+02	2.48716
1.133797e+01	7.000000e-01	1.739800e-01	-1.907937e+00	-5.467956e-01	1.551881e-01	2.980000e+02	3.000000e+02	2.05643
6.385546e+00	7.000000e-01	7.964629e-01	-1.245408e+00	-4.915807e-01	1.171758e-01	2.980000e+02	3.000000e+02	3.13255
1.188365e+01	7.000000e-01	6.124328e-01	-1.359189e+00	-1.026374e+00	4.623921e-02	2.980000e+02	3.000000e+02	2.53137
1.321647e+01	7.000000e-01	5.435205e-01	-1.189739e+00	-1.647361e-01	3.367794e-02	2.980000e+02	3.000000e+02	1.78115
1.562429e+01	7.000000e-01	2.138352e-01	-2.310353e+00	-4.911965e-01	6.957524e-02	2.980000e+02	3.000000e+02	1.83409
1.169403e+01	7.000000e-01	2.418088e-01	-2.186532e+00	-1.144375e+00	1.856364e-01	2.980000e+02	3.000000e+02	2.40755
5.238184e+00	7.000000e-01	9.156021e-01	-3.978828e-01	-1.077827e+00	1.195754e-02	2.980000e+02	3.000000e+02	2.03187
1.168473e+01	7.000000e-01	3.629830e-01	-5.573762e-01	-1.347765e+00	1.853631e-01	2.980000e+02	3.000000e+02	2.12049
6.463960e+00	7.000000e-01	8.133799e-01	-1.442808e+00	-1.123652e+00	7.804516e-02	2.980000e+02	3.000000e+02	2.06054
1.238065e+01	7.000000e-01	6.348234e-01	-2.499257e+00	-1.159992e+00	1.234317e-01	2.980000e+02	3.000000e+02	2.68629
1.162432e+01	7.000000e-01	2.704042e-01	-6.553406e-01	-4.534053e-02	6.219409e-02	2.980000e+02	3.000000e+02	3.02570
3.600815e+00	7.000000e-01	6.248316e-01	-2.124523e+00	-4.215760e-01	2.265892e-01	2.980000e+02	3.000000e+02	2.42324
1.843967e+01	7.000000e-01	6.710920e-01	-2.497494e+00	-2.370591e-01	9.680544e-02	2.980000e+02	3.000000e+02	1.79573
1.597853e+01	7.000000e-01	2.209397e-01	-1.184918e+00	-8.125538e-01	6.132425e-02	2.980000e+02	3.000000e+02	2.36268
8.468005e+00	7.000000e-01	7.506355e-01	-7.809129e-01	-1.453901e+00	1.574360e-01	2.980000e+02	3.000000e+02	1.90731
1.361768e+01	7.000000e-01	2.522093e-01	-2.275996e+00	-2.478013e-01	6.166261e-02	2.980000e+02	3.000000e+02	1.93740
1.348278e+01	7.000000e-01	2.566497e-01	-8.872556e-01	-9.274153e-01	1.783124e-01	2.980000e+02	3.000000e+02	1.94988
8.376750e+00	7.000000e-01	2.322352e-01	-4.387828e-01	-1.131548e+00	1.170923e-01	2.980000e+02	3.000000e+02	2.20559
1.490197e+01	7.000000e-01	6.730772e-01	-1.559771e+00	-5.986892e-01	6.816771e-03	2.980000e+02	3.000000e+02	2.67681
5.361437e+00	7.000000e-01	4.001021e-01	-1.147167e+00	-1.170558e+00	1.744429e-01	2.980000e+02	3.000000e+02	2.41476
7.307020e+00	7.000000e-01	7.169905e-01	-1.684669e-01	-3.861186e-01	2.311860e-01	2.980000e+02	3.000000e+02	1.74669
5.806679e+00	7.000000e-01	9.622210e-01	-5.892967e-01	-5.637610e-01	1.893923e-01	2.980000e+02	3.000000e+02	3.39030
6.682755e+00	7.000000e-01	5.334997e-01	-8.970643e-01	-5.505912e-01	1.725200e-01	2.980000e+02	3.000000e+02	3.25153
1.125098e+01	7.000000e-01	5.501715e-01	-5.873074e-01	-9.414856e-01	1.332972e-01	2.980000e+02	3.000000e+02	1.74592
1.274265e+01	7.000000e-01	8.051652e-01	-8.473536e-01	-1.399513e+00	1.566381e-01	2.980000e+02	3.000000e+02	1.78719
1.844747e+01	7.000000e-01	6.771040e-01	-9.906200e-01	-1.361906e+00	1.254017e-01	2.980000e+02	3.000000e+02	1.67568
1.007033e+01	7.000000e-01	7.129587e-01	-5.209210e-01	-1.275972e+00	1.869734e-01	2.980000e+02	3.000000e+02	1.73405
1.607216e+01	7.000000e-01	4.766159e-01	-1.721541e-01	-8.801664e-01	1.439449e-01	2.980000e+02	3.000000e+02	2.02046
2.997804e+00	7.000000e-01	7.036753e-01	-1.322942e+00	-1.382704e+00	8.855606e-02	2.980000e+02	3.000000e+02	2.38577
8.309073e+00	7.000000e-01	6.842859e-01	-6.043280e-01	-1.099643e+00	1.606127e-01	2.980000e+02	3.000000e+02	1.51040
1.412337e+01	7.000000e-01	1.059559e-01	-1.336801e+00	-9.731860e-01	1.446719e-01	2.980000e+02	3.000000e+02	1.98433
1.131321e+01	7.000000e-01	8.416465e-01	-1.014558e+00	-1.362125e+00	1.525993e-01	2.980000e+02	3.000000e+02	2.01801
1.066051e+01	7.000000e-01	4.526944e-01	-1.744500e-01	-1.250052e+00	2.182316e-01	2.980000e+02	3.000000e+02	2.24279
2.336577e+00	7.000000e-01	6.819860e-01	-9.999227e-01	-8.744851e-01	1.196151e-01	2.980000e+02	3.000000e+02	3.14285
1.745587e+01	7.000000e-01	6.921198e-01	-7.948797e-01	-5.582864e-01	2.168755e-01	2.980000e+02	3.000000e+02	3.41273
1.448143e+01	7.000000e-01	5.357896e-01	-2.074179e+00	-1.315645e+00	6.147510e-02	2.980000e+02	3.000000e+02	2.10241
2.891240e-01	7.000000e-01	3.291696e-02	-1.494021e+00	-1.031368e+00	9.091124e-02	2.980000e+02	3.000000e+02	2.48060
1.672121e+01	7.000000e-01	6.688887e-01	-6.177061e-01	-8.439585e-01	1.980992e-01	2.980000e+02	3.000000e+02	2.75777
8.511263e+00	7.000000e-01	6.544732e-01	-1.331682e+00	-1.432388e+00	1.299236e-01	2.980000e+02	3.000000e+02	2.24844
1.449186e+01	7.000000e-01	8.299809e-01	-9.434601e-01	-9.393293e-01	1.741995e-01	2.980000e+02	3.000000e+02	3.14876
1.570932e+01	7.000000e-01	5.416386e-01	-9.929913e-01	-1.091540e+00	1.201957e-01	2.980000e+02	3.000000e+02	1.66285
1.571391e+01	7.000000e-01	3.497135e-01	-7.985938e-01	-9.953926e-01	8.409953e-02	2.980000e+02	3.000000e+02	1.91536
1.158034e+01	7.000000e-01	9.274548e-01	-1.008532e-01	-1.072397e+00	4.999977e-03	2.980000e+02	3.000000e+02	2.36979
1.620333e+01	7.000000e-01	3.393490e-01	-9.658655e-01	-3.926209e-01	1.906490e-02	2.980000e+02	3.000000e+02	2.03887
1.406233e+01	7.000000e-01	5.646389e-01	-4.363910e-01	-9.166021e-01	1.971219e-01	2.980000e+02	3.000000e+02	1.52363
1.151514e+01	7.000000e-01	8.985435e-01	-4.187394e-01	-1.043842e+00	1.650795e-01	2.980000e+02	3.000000e+02	2.60569
1.126868e-01	7.000000e-01	7.542777e-01	-4.696423e-01	-1.159576e+00	2.309446e-01	2.980000e+02	3.000000e+02	1.76898
1.807431e+01	7.000000e-01	8.112015e-01	-2.330693e-01	-9.823420e-01	2.007373e-01	2.980000e+02	3.000000e+02	2.39322
1.135148e+01	7.000000e-01	7.679139e-01	-3.070444e-02	-4.912433e-01	1.787875e-01	2.980000e+02	3.000000e+02	1.74962
1.776238e+01	7.000000e-01	8.835831e-01	-6.731945e-01	-1.173845e+00	2.441816e-01	2.980000e+02	3.000000e+02	2.79405
1.199583e+01	7.000000e-01	8.382350e-01	-6.879974e-01	-9.617849e-01	1.398992e-01	2.980000e+02	3.000000e+02	2.85629
1.639645e+01	7.000000e-01	5.946735e-01	-2.202723e+00	-4.592437e-01	4.982526e-02	2.980000e+02	3.000000e+02	1.80431
1.561721e+01	7.000000e-01	6.059878e-01	-7.795432e-01	-1.045685e+00	2.329452e-01	2.980000e+02	3.000000e+02	2.15395
1.167276e+01	7.000000e-01	7.715355e-01	-1.002534e+00	-7.095901e-01	1.589390e-01	2.980000e+02	3.000000e+02	3.40501
1.257314e+01	7.000000e-01	8.575702e-01	-1.365357e-01	-9.662827e-01	2.006168e-01	2.980000e+02	3.000000e+02	2.26697
1.758906e+01	7.000000e-01	6.438751e-01	-1.025749e+00	-2.948030e-01	2.373867e-01	2.980000e+02	3.000000e+02	3.26143
1.903631e+01	7.000000e-01	5.545018e-01	-1.660049e+00	-7.687358e-01	1.944073e-01	2.980000e+02	3.000000e+02	3.17260
1.059041e+01	7.000000e-01	7.774232e-01	-8.382416e-01	-1.104457e+00	1.702583e-01	2.980000e+02	3.000000e+02	2.43051
1.487369e+00	7.000000e-01	7.094355e-01	-1.068105e+00	-8.210244e-01	5.589679e-02	2.980000e+02	3.000000e+02	3.07697
1.878978e+01	7.000000e-01	3.412839e-01	-7.778422e-01	-9.897636e-01	1.642327e-01	2.980000e+02	3.000000e+02	1.79963
1.033857e+01	7.000000e-01	9.767909e-01	-7.408344e-01	-9.264592e-01	8.078333e-02	2.980000e+02	3.000000e+02	3.15091
1.233975e+01	7.000000e-01	7.424451e-01	-5.447704e-01	-1.128473e+00	9.231893e-02	2.980000e+02	3.000000e+02	1.50511
1.754767e+01	7.000000e-01	6.093148e-01	-9.066112e-01	-6.680545e-01	2.416498e-01	2.980000e+02	3.000000e+02	3.31579
1.077164e+01	7.000000e-01	5.671100e-01	-9.575829e-01	-8.118218e-01	1.321395e-01	2.980000e+02	3.000000e+02	3.13129
1.968237e+01	7.000000e-01	2.932936e-01	-6.911593e-01	-1.263436e+00	1.762848e-01	2.980000e+02	3.000000e+02	1.81543
1.934351e+01	7.000000e-01	3.867795e-01	-7.954262e-01	-7.591595e-01	2.087985e-01	2.980000e+02	3.000000e+02	2.67236
1.090943e+01	7.000000e-01	2.749769e-01	-2.289404e+00	-1.139059e+00	1.344556e-01	2.980000e+02	3.000000e+02	2.22212
1.016066e+01	7.000000e-01	3.028822e-01	-1.067839e+00	-8.684343e-01	1.069543e-01	2.980000e+02	3.000000e+02	2.61612
1.326885e+01	7.000000e-01	3.538026e-01	-8.620130e-01	-1.421534e-01	2.246955e-01	2.980000e+02	3.000000e+02	3.00386
1.350523e+01	7.000000e-01	6.814342e-01	-1.107387e+00	-1.258246e+00	2.234253e-01	2.980000e+02	3.000000e+02	1.86725
1.243981e+01	7.000000e-01	4.453979e-01	-6.013691e-01	-9.138688e-02	2.348096e-01	2.980000e+02	3.000000e+02	3.04922
1.057525e+01	7.000000e-01	7.828396e-01	-4.810952e-01	-1.211338e+00	2.146536e-01	2.980000e+02	3.000000e+02	1.68549
1.478505e+01	7.000000e-01	8.221484e-01	-6.193786e-01	-1.029741e+00	1.150903e-01	2.980000e+02	3.000000e+02	2.54875
1.901767e+01	7.000000e-01	6.141563e-01	-1.221631e+00	-7.378013e-01	1.389597e-01	2.980000e+02	3.000000e+02	3.22166
8.302251e+00	7.000000e-01	1.818749e-01	-7.574275e-01	-8.678207e-01	1.828287e-01	2.980000e+02	3.000000e+02	2.30414
1.133797e+01	7.000000e-01	4.166561e-01	-1.907937e+00	-5.467956e-01	1.015714e-01	2.980000e+02	3.000000e+02	2.14230
1.312174e+01	7.000000e-01	6.423976e-01	-5.436585e-03	-8.107333e-01	8.481533e-02	2.980000e+02	3.000000e+02	2.09136
1.100512e+01	7.000000e-01	6.124328e-01	-4.628383e-01	-9.128191e-01	1.000286e-01	2.980000e+02	3.000000e+02	1.77196
7.979934e+00	7.000000e-01	2.822601e-01	-7.133940e-01	-1.647361e-01	7.760383e-02	2.980000e+02	3.000000e+02	3.11010
1.654061e+01	7.000000e-01	3.645225e-01	-9.508796e-01	-4.911965e-01	2.046198e-01	2.980000e+02	3.000000e+02	3.09162
8.252246e+00	7.000000e-01	5.732335e-01	-3.724830e-01	-1.392912e-01	2.140015e-01	2.980000e+02	3.000000e+02	2.53585
1.001877e+01	7.000000e-01	8.151787e-01	-6.302282e-01	-1.418421e+00	1.769858e-01	2.980000e+02	3.000000e+02	1.65952
1.567228e+01	7.000000e-01	7.230265e-01	-5.573762e-01	-6.955029e-01	1.914516e-01	2.980000e+02	3.000000e+02	3.01137
6.420090e+00	7.000000e-01	2.645965e-01	-3.445501e-01	-1.154457e+00	1.571814e-01	2.980000e+02	3.000000e+02	2.29163
9.494971e+00	7.000000e-01	4.898898e-01	-2.499257e+00	-5.022651e-01	5.496452e-02	2.980000e+02	3.000000e+02	2.15079
1.162432e+01	7.000000e-01	2.704042e-01	-1.938532e+00	-1.447667e+00	7.123004e-02	2.980000e+02	3.000000e+02	2.04636
1.678912e+01	7.000000e-01	6.248316e-01	-1.678439e+00	-1.420629e+00	1.256183e-01	2.980000e+02	3.000000e+02	1.85513
8.861762e+00	7.000000e-01	9.708006e-01	-1.731253e-01	-1.466442e+00	9.680544e-02	2.980000e+02	3.000000e+02	2.45749
1.803935e+01	7.000000e-01	9.040203e-01	-8.278784e-01	-1.135976e+00	2.449290e-01	2.980000e+02	3.000000e+02	2.95978
1.495443e+01	7.000000e-01	7.665378e-01	-3.247959e-01	-1.284119e+00	1.451599e-01	2.980000e+02	3.000000e+02	1.71385
1.648693e+01	7.000000e-01	6.720595e-01	-6.705617e-01	-1.263987e+00	1.462960e-01	2.980000e+02	3.000000e+02	1.58704
1.654564e+01	7.000000e-01	6.643299e-01	-7.019628e-01	-1.003384e+00	3.848723e-02	2.980000e+02	3.000000e+02	2.15927
7.709172e+00	7.000000e-01	6.486785e-01	-3.204077e-01	-1.251874e+00	2.399722e-01	2.980000e+02	3.000000e+02	2.21900
1.444741e+00	7.000000e-01	4.427278e-01	-3.800696e-01	-7.368529e-01	1.821167e-01	2.980000e+02	3.000000e+02	2.46667
5.361437e+00	7.000000e-01	6.423254e-01	-7.020132e-02	-1.414442e+00	1.691177e-01	2.980000e+02	3.000000e+02	2.40632
7.307020e+00	7.000000e-01	6.245930e-01	-5.617318e-01	-9.490971e-01	2.311860e-01	2.980000e+02	3.000000e+02	1.47419
5.020913e+00	7.000000e-01	7.960964e-01	-5.554174e-01	-8.067022e-02	2.349661e-01	2.980000e+02	3.000000e+02	3.36161
1.817434e+01	7.000000e-01	5.790924e-01	-6.897523e-01	-1.118549e+00	1.262245e-02	2.980000e+02	3.000000e+02	1.89861
1.097153e+01	7.000000e-01	7.009276e-01	-3.083203e-01	-9.414856e-01	2.051448e-01	2.980000e+02	3.000000e+02	1.57930
1.630452e+01	7.000000e-01	1.612017e-01	-8.473536e-01	-1.399513e+00	1.046599e-01	2.980000e+02	3.000000e+02	1.80792
3.797676e+00	7.000000e-01	6.771040e-01	-3.545399e-01	-1.361906e+00	1.254017e-01	2.980000e+02	3.000000e+02	2.40278
7.046825e+00	7.000000e-01	5.975390e-01	-5.209210e-01	-1.275972e+00	2.000830e-01	2.980000e+02	3.000000e+02	2.33177
5.529132e+00	7.000000e-01	5.363703e-01	-2.616013e-01	-1.274080e+00	2.345643e-01	2.980000e+02	3.000000e+02	2.44585
2.086790e+00	7.000000e-01	1.728900e-01	-1.405987e+00	-1.176981e+00	2.032378e-01	2.980000e+02	3.000000e+02	2.46661
8.271128e+00	7.000000e-01	6.842859e-01	-6.043280e-01	-1.263267e+00	8.750080e-02	2.980000e+02	3.000000e+02	2.21815
4.545631e+00	7.000000e-01	1.059559e-01	-4.395354e-01	-1.222310e+00	1.723389e-01	2.980000e+02	3.000000e+02	2.35247
1.120424e+01	7.000000e-01	8.416465e-01	-1.014558e+00	-1.362125e+00	2.339393e-01	2.980000e+02	3.000000e+02	2.40443
1.170253e+01	7.000000e-01	5.425820e-01	-8.076886e-02	-8.659305e-01	5.809760e-02	2.980000e+02	3.000000e+02	2.22285
1.894966e+01	7.000000e-01	8.893285e-01	-1.848386e+00	-8.744851e-01	6.839032e-02	2.980000e+02	3.000000e+02	3.22008
1.178013e+01	7.000000e-01	3.144408e-01	-1.266246e+00	-1.343711e+00	1.095422e-01	2.980000e+02	3.000000e+02	2.05981
1.306159e+01	7.000000e-01	9.794887e-01	-7.883618e-01	-1.221317e+00	1.348669e-01	2.980000e+02	3.000000e+02	2.71904
1.542600e+01	7.000000e-01	3.291696e-02	-4.042131e-01	-1.758910e-01	2.056530e-01	2.980000e+02	3.000000e+02	1.91394
6.241782e+00	7.000000e-01	8.027221e-01	-1.736345e+00	-3.357001e-01	2.359918e-01	2.980000e+02	3.000000e+02	2.45225
1.255974e+01	7.000000e-01	7.911123e-01	-3.098844e-01	-8.854642e-01	1.299236e-01	2.980000e+02	3.000000e+02	2.34731
7.448864e+00	7.000000e-01	3.019317e-01	-4.588432e-01	-1.485371e+00	2.489716e-01	2.980000e+02	3.000000e+02	2.25955
1.323820e+01	7.000000e-01	8.709031e-01	-5.363449e-01	-6.180214e-01	7.921628e-03	2.980000e+02	3.000000e+02	3.41115
1.152297e+01	7.000000e-01	5.336076e-01	-7.985938e-01	-1.984343e-01	1.258455e-01	2.980000e+02	3.000000e+02	3.28997
6.527283e+00	7.000000e-01	7.343363e-01	-5.325884e-01	-1.213268e+00	2.132921e-01	2.980000e+02	3.000000e+02	1.49257
1.310709e+01	7.000000e-01	9.639269e-01	-1.657403e+00	-3.737724e-01	2.045141e-01	2.980000e+02	3.000000e+02	2.77172
3.618582e+00	7.000000e-01	5.646389e-01	-2.209492e-01	-7.982347e-01	1.794159e-01	2.980000e+02	3.000000e+02	2.40194
1.510552e+01	7.000000e-01	3.185902e-01	-4.187394e-01	-9.328110e-01	1.082577e-01	2.980000e+02	3.000000e+02	2.03662
1.461123e+01	7.000000e-01	6.914192e-01	-1.302780e+00	-4.673918e-01	2.309446e-01	2.980000e+02	3.000000e+02	3.17192
1.631311e+01	7.000000e-01	2.799801e-01	-1.982638e+00	-1.197777e+00	1.244037e-01	2.980000e+02	3.000000e+02	1.95470
1.964116e+01	7.000000e-01	7.679139e-01	-6.099145e-01	-1.075248e+00	2.453297e-01	2.980000e+02	3.000000e+02	2.63152
1.559882e+01	7.000000e-01	8.961888e-02	-6.731945e-01	-1.163737e+00	1.073678e-01	2.980000e+02	3.000000e+02	1.83496
1.443340e+01	7.000000e-01	8.603506e-01	-2.226119e+00	-1.429031e+00	1.031817e-01	2.980000e+02	3.000000e+02	2.20063
6.431860e+00	7.000000e-01	5.940311e-01	-7.852531e-01	-1.189933e+00	2.076756e-01	2.980000e+02	3.000000e+02	2.16337
9.574065e+00	7.000000e-01	7.062541e-01	-5.350627e-01	-9.341945e-01	1.682476e-01	2.980000e+02	3.000000e+02	2.26238
1.389254e+01	7.000000e-01	9.831862e-01	-4.818579e-01	-8.765570e-01	1.924204e-01	2.980000e+02	3.000000e+02	3.08119
9.005071e+00	7.000000e-01	8.575702e-01	-4.656399e-01	-8.226045e-01	3.851567e-02	2.980000e+02	3.000000e+02	3.03589
9.584648e+00	7.000000e-01	8.537235e-01	-2.206030e+00	-2.948030e-01	1.043690e-01	2.980000e+02	3.000000e+02	2.16266
1.667771e+01	7.000000e-01	3.820094e-01	-1.326381e+00	-7.421656e-01	2.108963e-01	2.980000e+02	3.000000e+02	2.98219
1.875133e+01	7.000000e-01	4.439881e-01	-1.948094e-01	-6.953264e-01	1.702583e-01	2.980000e+02	3.000000e+02	1.87860
1.577627e+01	7.000000e-01	7.799405e-02	-4.889273e-01	-1.325051e+00	8.028548e-02	2.980000e+02	3.000000e+02	1.82759
1.878978e+01	7.000000e-01	3.412839e-01	-7.778422e-01	-9.579539e-01	1.642327e-01	2.980000e+02	3.000000e+02	1.71093
9.409781e+00	7.000000e-01	8.424535e-01	-6.310391e-01	-3.075539e-01	1.150499e-01	2.980000e+02	3.000000e+02	3.53066
5.469806e+00	7.000000e-01	4.633260e-01	-1.133412e+00	-1.246224e+00	9.231893e-02	2.980000e+02	3.000000e+02	2.43000
1.079146e+01	7.000000e-01	6.093148e-01	-8.048869e-01	-1.238560e+00	1.478035e-01	2.980000e+02	3.000000e+02	2.12194
1.595259e+01	7.000000e-01	6.133853e-01	-1.707977e-01	-1.377952e+00	1.278988e-01	2.980000e+02	3.000000e+02	1.98361
1.852110e+01	7.000000e-01	6.108369e-01	-9.918977e-01	-1.082484e+00	1.089001e-02	2.980000e+02	3.000000e+02	1.85680
1.510780e+01	7.000000e-01	3.057473e-01	-1.624469e+00	-5.257262e-01	6.033099e-02	2.980000e+02	3.000000e+02	1.84442
1.090943e+01	7.000000e-01	3.844491e-01	-8.881406e-01	-8.658066e-01	2.288030e-01	2.980000e+02	3.000000e+02	2.29768
9.742861e+00	7.000000e-01	3.675063e-01	-6.639793e-01	-1.005131e+00	7.729833e-04	2.980000e+02	3.000000e+02	2.45558
1.174259e+01	7.000000e-01	6.123148e-01	-1.879440e+00	-6.556859e-01	1.549628e-01	2.980000e+02	3.000000e+02	3.09639
3.844222e+00	7.000000e-01	2.142716e-01	-1.107387e+00	-1.986483e-01	1.624977e-01	2.980000e+02	3.000000e+02	2.48759
8.255345e+00	7.000000e-01	5.457980e-01	-1.206769e-01	-1.312451e+00	1.720118e-01	2.980000e+02	3.000000e+02	2.36329
1.551322e+01	7.000000e-01	6.688153e-01	-4.810952e-01	-1.252344e+00	2.474996e-01	2.980000e+02	3.000000e+02	1.48500
7.218616e+00	7.000000e-01	5.730381e-01	-1.572031e+00	-8.601650e-01	1.121580e-01	2.980000e+02	3.000000e+02	2.98889
1.675240e+01	7.000000e-01	3.238883e-01	-4.480217e-02	-9.857777e-01	1.415087e-01	2.980000e+02	3.000000e+02	1.81375
1.765671e+01	7.000000e-01	1.818749e-01	-6.714220e-01	-1.095826e+00	2.247275e-01	2.980000e+02	3.000000e+02	1.80570
1.040747e+01	7.000000e-01	5.174423e-01	-1.769331e+00	-5.342142e-01	4.912663e-02	2.980000e+02	3.000000e+02	2.19539
1.312174e+01	7.000000e-01	2.255451e-01	-3.434778e-01	-1.424504e+00	6.960695e-02	2.980000e+02	3.000000e+02	1.96129
1.089421e+01	7.000000e-01	6.124328e-01	-5.773128e-02	-1.218785e+00	1.186963e-01	2.980000e+02	3.000000e+02	2.23630
1.321647e+01	7.000000e-01	5.435205e-01	-4.235148e-01	-9.955881e-01	1.632952e-01	2.980000e+02	3.000000e+02	1.94027
1.150523e+01	7.000000e-01	7.638553e-01	-2.310353e+00	-1.100252e+00	1.628776e-01	2.980000e+02	3.000000e+02	3.20971
9.745652e-01	7.000000e-01	5.589902e-01	-5.661048e-01	-1.225476e+00	2.383568e-01	2.980000e+02	3.000000e+02	2.51363
8.071625e+00	7.000000e-01	8.353529e-01	-3.867278e-02	-1.418421e+00	1.769858e-01	2.980000e+02	3.000000e+02	1.76439
1.168473e+01	7.000000e-01	3.629830e-01	-9.383088e-01	-9.593300e-01	1.271537e-01	2.980000e+02	3.000000e+02	2.12406
6.420090e+00	7.000000e-01	5.615146e-01	-1.967388e+00	-2.225071e-01	1.324291e-01	2.980000e+02	3.000000e+02	2.29973
1.164044e+01	7.000000e-01	4.898898e-01	-2.323052e+00	-5.022651e-01	7.211482e-03	2.980000e+02	3.000000e+02	2.04165
1.272305e+01	7.000000e-01	4.581263e-01	-1.938532e+00	-1.076396e+00	1.992022e-01	2.980000e+02	3.000000e+02	2.91950
1.692103e+01	7.000000e-01	1.861380e-01	-2.667847e-01	-2.582555e-01	2.309677e-01	2.980000e+02	3.000000e+02	1.88830
1.295085e+01	7.000000e-01	6.710920e-01	-1.723885e+00	-6.790856e-01	7.152880e-02	2.980000e+02	3.000000e+02	3.05981
1.448106e+01	7.000000e-01	7.095689e-01	-4.827188e-01	-1.135976e+00	8.437237e-02	2.980000e+02	3.000000e+02	1.64218
1.227010e+01	7.000000e-01	4.345812e-01	-2.485522e+00	-1.255667e+00	1.389110e-01	2.980000e+02	3.000000e+02	2.09762
1.797746e+01	7.000000e-01	8.308785e-01	-1.634689e+00	-5.866136e-01	1.462960e-01	2.980000e+02	3.000000e+02	3.22717
1.771734e+01	7.000000e-01	6.643299e-01	-1.351534e-01	-9.523944e-01	2.039435e-02	2.980000e+02	3.000000e+02	1.63260
8.008880e+00	7.000000e-01	6.822122e-01	-3.197212e-01	-1.334223e+00	1.505254e-01	2.980000e+02	3.000000e+02	2.22151
5.175457e+00	7.000000e-01	7.368939e-01	-1.812454e+00	-4.125723e-01	2.142434e-01	2.980000e+02	3.000000e+02	2.47723
2.521676e+00	7.000000e-01	1.141188e-01	-1.223347e+00	-1.356273e+00	6.834136e-02	2.980000e+02	3.000000e+02	2.41782
1.318790e+01	7.000000e-01	6.245930e-01	-5.781503e-01	-1.479806e+00	2.311860e-01	2.980000e+02	3.000000e+02	2.03902
4.715900e+00	7.000000e-01	2.533567e-01	-7.433481e-01	-1.007989e+00	9.442134e-02	2.980000e+02	3.000000e+02	2.39500
1.434361e+01	7.000000e-01	5.167450e-01	-5.908978e-01	-5.113811e-01	2.479142e-01	2.980000e+02	3.000000e+02	2.83068
1.818111e+01	7.000000e-01	5.326468e-01	-8.420887e-01	-1.091642e+00	2.330695e-01	2.980000e+02	3.000000e+02	1.57056
1.213786e+01	7.000000e-01	5.833223e-01	-8.473536e-01	-1.201879e+00	1.940045e-01	2.980000e+02	3.000000e+02	1.83230
6.165951e+00	7.000000e-01	4.348915e-01	-1.785484e+00	-1.432295e+00	1.254017e-01	2.980000e+02	3.000000e+02	2.39048
1.517611e+01	7.000000e-01	7.414807e-01	-2.332399e+00	-4.668479e-01	1.259545e-01	2.980000e+02	3.000000e+02	1.80595
8.437010e+00	7.000000e-01	3.125517e-01	-8.178231e-01	-1.029768e+00	9.999127e-02	2.980000e+02	3.000000e+02	2.28750
2.997804e+00	7.000000e-01	5.807966e-01	-4.610734e-01	-6.466681e-01	2.347747e-01	2.980000e+02	3.000000e+02	1.77590
1.831954e+01	7.000000e-01	8.278670e-01	-1.898403e+00	-5.632407e-01	2.160995e-01	2.980000e+02	3.000000e+02	2.98659
2.386437e+00	7.000000e-01	2.577277e-01	-1.141586e+00	-1.343165e+00	2.475035e-01	2.980000e+02	3.000000e+02	2.45084
1.131321e+01	7.000000e-01	1.029713e-01	-1.199332e+00	-5.101276e-01	1.525993e-01	2.980000e+02	3.000000e+02	2.32940
9.788976e+00	7.000000e-01	8.451787e-01	-1.378691e+00	-6.028966e-02	6.172418e-02	2.980000e+02	3.000000e+02	2.03800
2.336577e+00	7.000000e-01	1.702425e-01	-6.306242e-01	-1.474765e+00	4.049775e-02	2.980000e+02	3.000000e+02	2.42342
1.177845e+01	7.000000e-01	6.282851e-02	-5.649128e-01	-1.335577e+00	9.656210e-02	2.980000e+02	3.000000e+02	2.03424
1.487760e+01	7.000000e-01	5.731600e-01	-4.063007e-01	-1.343309e+00	2.195700e-01	2.980000e+02	3.000000e+02	2.03818
4.388715e+00	7.000000e-01	6.804904e-01	-1.488031e+00	-1.758910e-01	1.900035e-01	2.980000e+02	3.000000e+02	2.45002
7.968381e+00	7.000000e-01	6.481710e-01	-1.203511e+00	-4.540301e-01	3.832937e-02	2.980000e+02	3.000000e+02	2.12759
